Date,BTC-USD,DIA,ETH-USD,GLD,QQQ,SPY,TLT,VIX
2024-09-20,0.0040120384115518,0.0009710980044128,0.0390789079427971,0.0127106600668804,-0.0019031861735283,-0.0017286360158116,-0.0038283617538282,-0.0110226764247853
2024-09-23,-0.0050104731353185,0.0012839030533895,0.0254306362219802,0.0019404068737312,0.0026506672288868,0.0024990436022265,-0.0021237519069601,-0.0160990267089047
2024-09-24,0.0153508767871859,0.0024223539822969,0.0021931251720292,0.0139690734743285,0.0048235933101921,0.0028611139345868,-0.0002026450582864,-0.031466330345934
2024-09-25,-0.0180215978029444,-0.0071305681852853,-0.0282427592184791,-0.001381767735032,0.0009271830486856,-0.0022054529497933,-0.008312209802593,0.0012995129072905
2024-09-26,0.0322738915701519,0.0059648880725733,0.0204743394714863,0.0050868840667948,0.0075130399281178,0.0039647481065621,0.0023510984269814,-0.0025957146170734
2024-09-27,0.0093530990407064,0.0031543481892359,0.0242005488851217,-0.0079358307919007,-0.0055570341494438,-0.001450471568814,0.0052008478726903,0.103448224512185
2024-09-30,-0.0351305550949797,0.0004020801736039,-0.0211646623399097,-0.0079993742538982,0.0027118575516436,0.0040073380164611,-0.0047682377522485,-0.0135612944959943
2024-10-01,-0.0393575219684348,-0.0038287176728913,-0.0592154768107168,0.0104912493926243,-0.0139324670858913,-0.0089584326386634,0.0072199814937865,0.1512253888745367
2024-10-02,-0.003356881996554,0.0009726877584037,-0.0341740089829495,0.0002035871977259,0.0014129131673268,0.0004219725084146,-0.0084272173996984,-0.0186916202530317
2024-10-03,0.0020882627636797,-0.0045743400838136,-0.0065280833824232,-0.0006920058878574,-0.0007469462039808,-0.0018280675094037,-0.0094202182782503,0.0841269938984015
2024-10-04,0.0215287538766344,0.0081669499642564,0.0276631744529336,-0.0019960303156933,0.0118981160815867,0.0090872694961003,-0.0123011565967116,-0.0624695315248242
2024-10-07,-0.0092693835185588,-0.0089746607369151,-0.0074432160600884,-0.0033877625757333,-0.0107115286412323,-0.0090403495564238,-0.0075352606014519,0.1785528614599589
2024-10-08,-0.0016821501344571,0.0028359954703935,0.0074507451299583,-0.0073719255652053,0.0149345287217741,0.0094576497334462,0.0016869765051732,-0.0538868969189243
2024-10-09,-0.0249447622324054,0.0100996466275167,-0.0293287055660089,-0.0054461859637017,0.0078683637085115,0.0069263522125815,-0.0056844410983775,-0.0261437658238924
2024-10-10,-0.0050774330134892,-0.0009172735059977,0.0065762664129611,0.0073428925536287,-0.0011354862661926,-0.0017502763905918,-0.0039176665964718,0.0033556899700897
2024-10-11,0.0360117436685496,0.0095838997021939,0.0220883624622885,0.0109134083541395,0.0015630372355059,0.0059882686872427,-0.0040390855363668,-0.0224558630602073
2024-10-14,0.0508302324332601,0.0050383038842876,0.0653338748397864,-0.001629502157067,0.008391502964949,0.0081784513340124,0.0007470021109221,-0.037145569674535
2024-10-15,0.0150649924579224,-0.0077748001724364,-0.0087024727214237,0.0034683593231465,-0.0133667727818042,-0.0077696278185275,0.0121574033704385,0.0477156644824783
2024-10-16,0.0085262517331365,0.0074379578530103,0.0019493612019787,0.0050016092090814,0.000122202441442,0.0043464973089029,0.0042145330847738,-0.0513565647910828
2024-10-17,-0.0031485616380424,0.0040166367232161,-0.0026152226716711,0.0059883108350307,0.0006926465300813,8.578339713571914e-05,-0.0158428552889471,-0.0240040508266524
2024-10-18,0.0151180356869842,0.0007841812823561,0.0143144756065001,0.0106181850050348,0.0065546108197478,0.0038464792403316,0.0007461184800587,-0.0565149078603919
2024-10-21,-0.023678423698328,-0.0075583716834205,-0.0293667755138252,-0.0001990012771423,0.0019213290856936,-0.0016422048779181,-0.0174709408401051,0.0188574675340817
2024-10-22,-9.56734161845496e-05,-0.0001398861681765,-0.0170741046805968,0.0107873236283337,0.0010899871132541,-0.000531198659889,0.0009758023357209,-0.0092542225654596
2024-10-23,-0.0137944112100539,-0.0096665257175792,-0.0424008619191603,-0.012050555849465,-0.0153238956165786,-0.0091373190288617,-0.0027078704546982,0.0571428002517699
2024-10-24,0.0260244203411819,-0.0032457127602274,0.0101230200357702,0.0076932593460161,0.0081088780871014,0.0021626194363795,0.0064082990282645,-0.0083160004841733
2024-10-25,-0.0222801808446562,-0.0062296168990977,-0.0388891339875734,0.0020569789010425,0.0060935648713453,-0.0003451608671668,-0.005612108058511,0.0655136270963465
2024-10-28,0.029125296867722,0.0069572801671546,0.0237066548795719,3.945407605776552e-05,0.0001614661724642,0.0030913186317853,-0.0027131603091795,-0.0260698813888086
2024-10-29,0.0402349390541754,-0.0037023183096187,0.028303906880938,0.0108948584332169,0.0096084804238969,0.0016181787103388,0.0015235210747224,-0.0232322778887614
2024-10-30,-0.0052385938755442,-0.0017752343674012,0.0073598755547625,0.0055058912189955,-0.0075576626486358,-0.0030250183950935,0.0029335909622836,0.0522233826738975
2024-10-31,-0.0293663961649603,-0.0096737499021924,-0.0532756469278883,-0.0154951669637438,-0.0252427618855984,-0.0196030585767318,0.0016253402510895,0.1380835092514842
2024-11-01,-0.0104353313875292,0.0065837417776177,-0.0015556957718574,-0.0041023758773534,0.007398997670819,0.0042204502381733,-0.0140982641121027,-0.0552677329481301
2024-11-04,-0.0135233381858542,-0.0056370379939795,-0.0241810430593077,0.00142591440017,-0.0029131110253689,-0.002154015479579,0.0155218084727584,0.0045704015221827
2024-11-05,0.0228287902369077,0.0101663202517958,0.0106900232425022,0.002254447895035,0.0127568191592479,0.0120918183990941,0.0053115318532053,-0.0677888899977003
2024-11-06,0.0905356867699389,0.0353541142730919,0.1244581246510063,-0.0303867290201582,0.0271632250798996,0.0248656934100541,-0.0273883799184619,-0.2059540927522519
2024-11-07,0.0035138086897459,0.0003657997137214,0.0629242340854889,0.0160765038555303,0.0157441098156072,0.0077319549699688,0.0125275936843918,-0.0657652500549227
2024-11-08,0.0084397388095418,0.0062185360630009,0.0230389269495134,-0.0067694260922672,0.0011686302970068,0.0043317426181115,0.0127013305454881,-0.0171052784305532
2024-11-11,0.1022352276001543,0.0065895225150598,0.0574937768198808,-0.0234715565681312,-0.0005833937806908,0.0009529299349826,-0.0048652262731028,0.0020080781451226
2024-11-12,-0.0084065320919269,-0.0081713596310328,-0.0380926778784183,-0.0086313551794778,-0.0018102289338864,-0.0031063437917482,-0.0149935910827528,-0.0173680844518407
2024-11-13,0.0298826363806257,0.0009559484230228,-0.016530228997185,-0.0100812253204742,-0.0012865924389651,0.0004857694632012,-0.009485790052484,-0.0469068374299079
2024-11-14,-0.036802617869276,-0.0047975592701429,-0.0418616132465307,-0.0026091417886486,-0.006949751768844,-0.0064300171502496,0.0057903275400117,0.020684732695029
2024-11-15,0.0437313390738136,-0.0066844905468629,0.0144140359188835,-0.0017720694429753,-0.0238260148761342,-0.0128087089210505,-0.0026569486369268,0.1278825238553527
2024-11-18,0.0077553838088482,-0.0007364505956367,0.0429809389017701,0.0190202462895905,0.0069476832765298,0.0040971695715685,0.0017758369855089,-0.0346963746666274
2024-11-19,0.0198928198367862,-0.0031093840271975,-0.0300737934362199,0.0089593251272113,0.0068796909500421,0.0036554834893203,0.0050976771129276,0.0494223659521371
2024-11-20,0.0216116659849128,0.0033501924064325,-0.0125976235988853,0.0056320457027234,-0.0005759125932581,0.0003389043810759,-0.0031973655016174,0.0495412505837244
2024-11-21,0.044151545428309,0.0107760630852169,0.0940261363883798,0.008339500390982,0.0035972179607071,0.0053683415882601,-0.0007741944088582,-0.0168997092515968
2024-11-22,0.0050042014957245,0.0095450295091246,-0.0087630622398965,0.0128922104458308,0.0016040585550509,0.0030994883756365,0.0005534759997312,-0.0966212796103989
2024-11-25,-0.0501105193312582,0.0099287205463871,0.0148302844242782,-0.029458856541119,0.0015816025673462,0.003391943612276,0.0258877533048225,-0.04199471123755
2024-11-26,-0.0119973040407334,0.0029493679507135,-0.0254945044570557,0.0019383092584317,0.0053692364881956,0.0052215854367476,-0.0038821952955542,-0.0342465744476691
2024-11-27,0.0432374527151537,-0.0025397288794372,0.099422879963656,0.0022227147631408,-0.0078734103562023,-0.0030301632347228,0.0069285688202318,0.0
2024-11-29,0.018912786163713,0.005248637879909,0.0038222295331866,0.0086245463770606,0.0087868759049571,0.0062121692989396,0.0103214725048492,-0.0418439813209702
2024-12-02,-0.014540372554583,-0.0029994718814515,-0.0180446172642572,-0.0087544033899751,0.0108879089573696,0.0017924648629352,0.0024027971739366,-0.0125832770846677
2024-12-03,0.0014276215513644,-0.0018941684860641,-0.0064449882448404,0.0020127761643977,0.0030660856612827,0.0004636795820729,-0.0086290066025138,-0.0029984978557341
2024-12-04,0.028815675297684,0.0068098709903161,0.0609326024489504,0.0030336798072536,0.0123631391368239,0.0062096037289514,0.0107456285955414,0.0112781666450476
2024-12-05,-0.0220207885039295,-0.005034021285076,-0.0078938142728541,-0.0073977094541191,-0.0027713060539592,-0.0016457026008052,0.0020201552851406,0.0066914612538429
2024-12-06,0.0344447421731697,-0.0033878437178714,0.0511156708983855,0.0003705687954558,0.0089497459561969,0.0018957391595642,0.0014853349662082,-0.0568685012007914
2024-12-09,-0.037568614800964,-0.0046294019863941,-0.0716513546415676,0.009919751769426,-0.0077875928328998,-0.0051497285097474,-0.0092168887465186,0.1111980479026784
2024-12-10,-0.0077724307831654,-0.0031229126639107,-0.0233567948436148,0.0131643125183575,-0.0034074617913335,-0.0031090164456581,-0.0047050558383532,-0.0007046705780981
2024-12-11,0.0465226953429465,-0.0026596062932379,0.0553407164605033,0.0095338123451884,0.0179023315384363,0.0077307668483295,-0.0094540727041236,-0.0423131430576005
2024-12-12,-0.0111692932003557,-0.0050620975761582,0.0131181517779301,-0.0146637226495059,-0.0064537250845462,-0.0051527971421464,-0.0121476738672973,0.0250368302281329
2024-12-13,0.0141564908339413,-0.0020438946830648,0.0072374516384092,-0.0120915784047407,0.0076543227187533,-0.0001985190336163,-0.0102106246657633,-0.0079022741432721
2024-12-16,0.0165967889848814,-0.0022761112524455,0.008992996976429,0.002415209844427,0.0144005725718863,0.0042700863826947,0.0029946356843308,0.0637218779165704
2024-12-17,0.0010457710706697,-0.0063873797828939,-0.025257761688468,-0.0038386247250202,-0.0044037710354571,-0.0041202573294781,0.0024331839707798,0.0803267759620312
2024-12-18,-0.0574621060198967,-0.0260576453773699,-0.0689454538053996,-0.019185077837713,-0.0360767633608892,-0.0298034767707047,-0.012504104882916,0.7403907396600702
2024-12-19,-0.0254952688793256,0.0007305347244732,-0.055505627938045,0.0014210967336201,-0.0044534209441398,-0.0003069993520904,-0.0151414956389474,-0.1278059587033482
2024-12-20,0.0027179605287093,0.0123623532015157,0.0159820477858556,0.0104340564954739,0.0087326889274286,0.012010996856451,0.005694377603441,-0.2378580118697417
2024-12-23,-0.0044024561027654,0.0008165731874338,0.0421811628403108,-0.0047087953775638,0.0097424799287832,0.0059882190178353,-0.0091724869535241,-0.0860566378639023
2024-12-24,0.0421376059533464,0.0084169764407144,0.0223270479135351,0.0019920140860099,0.0135600288508752,0.0111150666055399,0.0042286981721271,-0.149582844229526
2024-12-26,-0.0352840692865005,0.0016417385363791,-0.0463780722395097,0.006751179863859,-0.0006795181320541,6.672961356235518e-05,-0.0005690120388109,0.032235393813347
2024-12-27,-0.017022260795415,-0.0074098956899754,-0.0006930895737473,-0.006870503877127,-0.0132929574557165,-0.0105267179180431,-0.0081985488839236,0.0828241890660361
2024-12-30,-0.0094837322393019,-0.009837234766075,0.0020537760301735,-0.0031896811646237,-0.0132999611880728,-0.0114116097938559,0.0080365923652372,0.0909090800379102
2024-12-31,0.0084840775653842,-0.0006339134247022,-0.0071090729967826,0.0062336365771613,-0.0084948053151678,-0.0036378404462001,-0.005352996451939,-0.0028735194342935
2025-01-02,0.0261292471476068,-0.0039954486196007,0.0291898931220861,0.0135877141196323,-0.0019560310225643,-0.002457043471793,0.0027480908395305,0.0334293896803317
2025-01-03,0.0125977299556827,0.007928382451114,0.0445087552408929,-0.0078640399730287,0.0163652694974805,0.0125033653619053,-0.0031972732757994,-0.1003904692566893
2025-01-06,0.0382762192459422,-7.020561277470971e-05,0.014998902607803,-0.001232095958724,0.011492856065874,0.0057604568783216,-0.0044677284243017,-0.0055795567217488
2025-01-07,-0.0505043052595688,-0.0042140906797948,-0.0832383540130119,0.005633435188264,-0.0178442914637472,-0.0113040165468162,-0.0112775691855396,0.1109724861408061
2025-01-08,-0.0193884366295112,0.0018807902042519,-0.0163379513348587,0.0053156814881241,0.0001746638257862,0.0014610443232185,0.001280293903745,-0.0067339469102022
2025-01-10,0.0239761810251548,-0.0159575824715646,0.0149278960122813,0.0095583100043994,-0.0156809996321375,-0.0152674818749335,-0.0066256818335869,0.1039548063998117
2025-01-13,0.000297242056733,0.008656768668954,-0.0399428555879884,-0.0099512556057035,-0.0032138825289816,0.0015504405181789,-0.0003510161297068,-0.0179119941182602
2025-01-14,0.0213457220401691,0.0051775940834566,0.0281246440183362,0.0052494232005242,-0.0009494079002959,0.0013760358876975,-0.0016386820221273,-0.0250131024609965
2025-01-15,0.0411299996325777,0.0166765233653565,0.0703707271588793,0.0074889936957351,0.0230062731778324,0.0181899787390411,0.0172352089735778,-0.1384285607682731
2025-01-16,-0.007438333563293,-0.0015731291812473,-0.0412087620517692,0.0069109658749524,-0.0070060012210708,-0.0019231741492636,0.0032274029357703,0.0297766449904945
2025-01-17,0.0471659856883341,0.0077004539713256,0.050104191710977,-0.0053072697472533,0.0168785546735343,0.01003995363599,0.0017233141376988,-0.0379518132508102
2025-01-21,0.0404796765356885,0.0123757792596241,0.0150611093472303,0.0154852190162939,0.005864843712475,0.0091534807380355,0.0089457985107743,-0.0569818304443531
2025-01-22,-0.0234882998268456,0.0026812736796211,-0.0262010809846258,0.0051356526997681,0.0127858062616321,0.0056215707150553,-0.0052288323218385,0.0026560398896753
2025-01-23,0.0029627830760259,0.0092912528303052,0.0291614049469708,-0.0014148699521492,0.0021260992492435,0.005458021479211,-0.0077705649590839,-0.005298008058611
2025-01-24,0.0082657856802432,-0.0028291851013118,-0.0075446286690764,0.0062187055800311,-0.0056510732945532,-0.0029192782547332,0.0044917699630313,-0.0113182470780865
2025-01-27,-0.0057927348866652,0.0067548329964444,-0.0176796950571722,-0.0104048052682425,-0.0291145601329684,-0.014145469544892,0.0118090741166607,0.2053871487347855
2025-01-28,-0.0073976691606418,0.0028853614154848,-0.0320259233300908,0.0086564177835726,0.0147797055573803,0.0085924487859183,-0.0006799292118447,-0.0832402124509377
2025-01-29,0.023395602825692,-0.0027432142501354,0.0116623860973306,-0.0038404097330004,-0.001877939356472,-0.0044829196112522,-0.0020408086528892,0.0091407446633176
2025-01-30,0.0099523798797513,0.0036674945980263,0.0432961927853559,0.0151455188471558,0.0042623834722876,0.0053670784071064,0.0037492103757499,-0.0434782208076308
2025-01-31,-0.0222492430508784,-0.0076423566307324,0.0155444971538927,0.0019763991077346,-0.0014532031592108,-0.0053218473701011,-0.0065654962080303,0.0372474840217409
2025-02-03,0.0380436508117398,-0.002514464671897,0.0055334537401428,0.0053372714102839,-0.0080030143605491,-0.0067297512251485,0.0081423159341338,0.1332927871807601
2025-02-04,-0.0348462784056634,0.0028360436731804,-0.0518328743900328,0.0098484170752857,0.0122751635874434,0.0067084311270706,0.0030623825610567,-0.0757251176804346
2025-02-05,-0.0128369432180627,0.0070479440602673,0.019278535576469,0.0062095424107142,0.0045379976643056,0.0040543972249456,0.0165103468199927,-0.0836722082111085
2025-02-06,-0.0002292432377489,-0.0029199358245493,-0.0356477941573779,-0.0026502562908058,0.0052197967784923,0.0034757168666037,-0.0004450478031906,-0.0171211445736356
2025-02-07,-0.0006647556256734,-0.0094778316992326,-0.0246204715170877,0.001784159867026,-0.0126133251993955,-0.0091535833228739,-0.0064553488444683,0.0670968332598287
2025-02-10,0.0097146116762192,0.0037462684491091,0.0123427150611084,0.016938239196991,0.0121051678300272,0.0067911928257629,-0.0030244858590706,-0.0441354568019
2025-02-11,-0.0173457247097439,0.0029901963357426,-0.0219395367343481,-0.0036516022155236,-0.0023807501138498,0.0007606343957031,-0.0064044460132013,0.0132827345081161
2025-02-12,0.0223340688567765,-0.0055592349011206,0.0515295242142033,0.0010471549570203,0.00058712685686,-0.0032213905817672,-0.0135698659262833,-0.0081148633412128
2025-02-13,-0.0128924871841327,0.0081826073404536,-0.0222877945570125,0.0098628310921053,0.0143858753689189,0.0105574644597792,0.0166225401307877,-0.0497167995458852
2025-02-14,0.0091602788033979,-0.0032867491869953,0.0187559013063003,-0.0148717733342453,0.0041984531592411,-4.915215577905308e-05,0.0053000277360848,-0.0218542990310797
2025-02-18,-0.0024415545387781,0.000291680391194,-0.026925068435387,0.0165609054812336,0.0022669605733531,0.0029357669585812,-0.0117777595372136,0.0392687817014376
2025-02-19,0.0114723435043504,0.0016817867610827,0.0173946176249897,0.0005540963787236,0.0002780886314701,0.0023549433000009,0.0012482905298785,-0.0052117212845564
2025-02-20,0.0175745580328421,-0.0095819583284577,0.0090639006569519,0.0005168326664386,-0.0042445110695068,-0.0041603640414509,0.0037412077187521,0.0255402343128385
2025-02-21,-0.0224580717618472,-0.017162039533755,-0.0294596976664606,-0.0009225433005247,-0.020754625947747,-0.0171040827814761,0.0120846377935519,0.1628352019097845
2025-02-24,-0.0504368151357187,0.0008753984469784,-0.108988016445359,0.0054295681233886,-0.0118042017741737,-0.0045504799941541,0.0029017607612695,0.042284486352349
2025-02-25,-0.0293377120214919,0.0036820846061123,-0.0080470158533699,-0.0131883341926597,-0.0125993366177143,-0.0049730532965037,0.0172469298856032,0.0237092083136283
2025-02-26,-0.0494629004695273,-0.0041042530301534,-0.0650226092166886,0.0015263333689308,0.0024157443496573,0.0005047507949251,0.0059069776421332,-0.0169840410974233
2025-02-27,0.0042349227090945,-0.0045816829437043,-0.0111382325807387,-0.0152399588228788,-0.0277714065053824,-0.0159620332277994,-0.0070684470992602,0.1062826564792283
2025-02-28,-0.0039102977908145,0.0139238471467517,-0.0293123225189934,-0.0062658200581346,0.0157914982257378,0.0156057159748896,0.0122659609565849,-0.0709891178218854
2025-03-03,-0.0868204011194161,-0.0143258381355216,-0.148478553086045,0.0131803903426415,-0.0218824457259927,-0.0175200810850861,0.0046668296563578,0.1604687549948877
2025-03-04,0.0134376855754954,-0.0150893311886557,0.0113914329678728,0.008697635934455,-0.0030177809467435,-0.0118368947082254,-0.012315153795791,0.0320456330216127
2025-03-05,0.0389965785120813,0.0115139356155671,0.0331620535661045,0.002081311096689,0.0130360888498426,0.0107480240456043,-0.0079841661065053,-0.0672054405922566
2025-03-06,-0.0073031330841799,-0.0106163905557404,-0.0176185942519219,-0.0050812074104223,-0.0275094338168265,-0.017751100994333,-0.003307591774334,0.1340629499838053
2025-03-07,-0.0357824911826653,0.0055411143694501,-0.0288263002911428,0.0005219558189655,0.0073535355517866,0.0056048623911137,-0.0032077478641748,-0.0603136288453071
2025-03-10,-0.0256701289036189,-0.0204780698542393,-0.0765850096399071,-0.0087559371632878,-0.0387563792400483,-0.0266357680375084,0.0104313810520144,0.1921266414154498
2025-03-11,0.0551394455444913,-0.0113234443194089,0.0315361794588049,0.0117275410350945,-0.0023903966278354,-0.0083128488954309,-0.0071388424428787,-0.0337401476476763
2025-03-12,0.0103804668952023,-0.001904608586185,-0.0056579072025392,0.004346793335703,0.0112808321516055,0.0053064416889545,-0.0059734583858811,-0.0999257253504416
2025-03-13,-0.0317197970748182,-0.0124894443290571,-0.0241034464809859,0.0177561445232554,-0.0179904705157876,-0.01333030934131,0.0087915962724762,0.0177466080602366
2025-03-14,0.0358025962030881,0.0160966813720888,0.0249590356668014,0.0003997577494658,0.0241703911724522,0.0206557163876768,-0.0052952245669208,-0.1171938121464231
2025-03-17,0.0181158350835366,0.0092691318497375,0.0209638317957441,0.0054135329342379,0.0064837877454766,0.0077114359987449,0.004990727750834,-0.0578778228014454
2025-03-18,-0.0161424490284424,-0.0063931826220036,0.0028752044215358,0.011671955843306,-0.0170474601999356,-0.0108084454750402,0.0009931001613587,0.0580205032071075
2025-03-19,0.0499976010505509,0.0093391381969925,0.0647879694248063,0.0041077079996585,0.0133814365323243,0.0108908944837604,0.0051813691770044,-0.0829493585771353
2025-03-20,-0.0309372537911718,-0.0007135339144126,-0.036763069286021,-0.0012805854303336,-0.003389586747071,-0.0028918016778258,0.0006581768026774,-0.0050251448938025
2025-03-21,-0.0014727011460912,0.0007179646914374,-0.0087040616573061,-0.0080499012132679,0.0032967286470706,0.0003298107530131,-0.0059187264528567,-0.026262554063221
2025-03-24,0.0167863523789464,0.0139887143641999,0.0359945337704159,-0.0044525486655065,0.0219443585221792,0.01790855519805,-0.0102536939365984,-0.0933610518829477
2025-03-25,-0.0003109860024155,0.0007755800700202,-0.0046762656718711,0.0044003650881987,0.0057065723829343,0.0024038818271738,-0.0001111506571983,-0.0188787146652199
2025-03-26,-0.0065257711020474,-0.0037339169269419,-0.0283276159971436,-0.000825981201996,-0.0184006692598703,-0.0119382329844617,-0.0065730277895896,0.0688046840479696
2025-03-27,0.0031785494123917,-0.0030408175697401,-0.0034003312052732,0.0134057328825598,-0.0056980675634252,-0.0026558603843261,-0.0029159386205056,0.0196399679132557
2025-03-28,-0.0323932899165662,-0.0173075740964629,-0.053364344956677,0.0074121230231676,-0.0263277010048771,-0.0201381772632941,0.0138343108511023,0.1583734082339292
2025-03-31,0.0026038970780313,0.010249722451403,0.0095566241384896,0.0143632229983463,-4.26360984151497e-05,0.0067126605962857,0.0098733690068726,0.029099357007656
2025-04-01,0.0317418810684309,-0.0006907015231049,0.0449752536292133,-0.0019782303576065,0.0080609858226312,0.0028244690642666,0.0086653609112317,-0.0228904943071894
2025-04-02,-0.0315074208005501,0.0058152044279222,-0.0578214204858413,0.0020516615880092,0.0072984314639048,0.0063284348170113,-0.0006556102184197,-0.0119430511444528
2025-04-03,0.0074815041355174,-0.0398310947576433,0.0113205730578602,-0.0060382780825311,-0.0535335034893007,-0.0492808064503782,0.0045937706900478,0.3956299459939247
2025-04-04,0.0089163820199409,-0.0542914957129831,-0.0001663338644721,-0.0233922627362829,-0.0621088968488287,-0.0585429589677871,0.0108872895659428,0.5093271379872046
2025-04-07,0.0130519502961308,-0.0095247077491014,-0.0136276264354058,-0.0214858063041513,0.0024132044114437,-0.0017811932094612,-0.0301561099144982,0.0368571643860009
2025-04-08,-0.037399763343434,-0.0081404217022224,-0.0531672377311657,0.0054437937907636,-0.0180084890669517,-0.0156627146767479,-0.0188784695467147,0.1138782958907558
2025-04-09,0.0826253916648998,0.07862283707883,0.1327537447707503,0.0369912508147816,0.1200308466109301,0.1050194055995685,0.0058857655894186,-0.3575387396234843
2025-04-10,-0.0356990599146636,-0.025610709123081,-0.0872408556308775,0.0244235794430141,-0.0425321743781442,-0.0438192142475996,-0.0275683389575182,0.2111838939436969
2025-04-11,0.0474554622745788,0.0157449890724701,0.0293139115784086,0.0190866648050962,0.0184230953158894,0.0178429429834785,0.0054385542391879,-0.0776031373448359
2025-04-14,0.0102457346314681,0.0087331852393675,0.0163364054418753,-0.0057059770122006,0.0067782179765303,0.0097013201407898,0.0071352545734164,-0.1775825809310439
2025-04-15,-0.0103308935439746,-0.0042177154455834,-0.0210365321819735,0.0052323793521389,0.0011146567475242,-0.0028006951238727,0.0035426718705378,-0.0249271144587033
2025-04-16,0.0043609345644122,-0.0171906125464522,-0.0066265168094518,0.0325408102664011,-0.0301534845076267,-0.0222281450015812,0.00557955406227,0.0836652881872621
2025-04-17,0.0102563744993067,-0.0131450394822677,0.0028153970667488,-0.0043906920940446,-0.0001800510977835,0.0014268092873082,-0.0088326466367549,-0.091605386857526
2025-04-21,0.0275270995296317,-0.0248876380680046,-0.0049006079777363,0.0309355852990846,-0.0247467765360284,-0.023802760939665,-0.0174796679934017,0.1406408138261097
