Date,view_confidence,cash_weight,gross_exposure,max_asset_weight,BTC-USD_weight,BTC-USD_posterior_return,DIA_weight,DIA_posterior_return,ETH-USD_weight,ETH-USD_posterior_return,GLD_weight,GLD_posterior_return,QQQ_weight,QQQ_posterior_return,SPY_weight,SPY_posterior_return,TLT_weight,TLT_posterior_return,VIX_weight,VIX_posterior_return,CASH_weight
2025-03-05,0.6214790045918355,0.15852345691248582,0.8414765430875142,0.2791921910671142,0.018745468411405564,0.0001436091606330708,0.04396064436034293,-0.0001784807044539294,0.002083148869296477,-4.8470207114187456e-05,0.2791921910671142,0.00022414630256111076,0.047378460077141644,-0.00026975709174583307,0.06165251100776205,-0.00022794567911215352,0.23414940183606484,0.0003000809441663892,0.15431471745838649,0.002045143425954217,0.15852345691248582
2025-03-06,0.6214790045918354,0.15781195103756382,0.8421880489624363,0.2753657754025742,0.021379534310481927,0.00011305587934255004,0.03956457992430864,-0.00014849438589721107,0.00265511408287627,2.686636022308607e-05,0.2753657754025742,0.00019621722605606465,0.04264061406942748,-0.00026202434423999396,0.055487259906985845,-0.00020736386497104657,0.24372527718608222,0.0002487106770877644,0.16136989407969965,0.002033280776366791,0.15781195103756382
2025-03-07,0.6214790045918354,0.157171595750134,0.8428284042498662,0.27514161104580476,0.021813813540954793,6.485093323028114e-05,0.035608121931877776,-9.378147077822503e-05,0.002480933835711713,3.16087058974693e-06,0.27514161104580476,0.00022472385872476848,0.03837655266248473,-0.0002060018953891661,0.04993853391628726,-0.00015410778207499174,0.2535860944157226,0.00025682788551064853,0.16588274290102245,0.0017963849202821591,0.157171595750134
2025-03-10,0.6214790045918354,0.15659527599144715,0.8434047240085527,0.27010115257658335,0.022002032396423687,5.251786875648339e-05,0.032047309738689994,-0.00012024628273749066,0.0033311812857979694,3.3230902026913645e-05,0.27010115257658335,0.00016137786910553882,0.03453889739623625,-0.00022867433686522888,0.04494468052465853,-0.0001763833711393128,0.26322748497415027,0.0003079924485787336,0.1732119851160127,0.001818617418365894,0.15659527599144715
2025-03-11,0.6214790045918354,0.15607658820862902,0.8439234117913709,0.27190473647673524,0.021875835819331467,5.2230519676862584e-05,0.028842578764820995,-0.000130048273965815,0.0029980631572181725,-2.6469837272756274e-05,0.27048293006969054,0.00022436784390941886,0.031085007656612627,-0.00022484360723699077,0.04045021247219268,-0.00018390926470315157,0.27190473647673524,0.0003333325698806992,0.1762840473747692,0.0017860279144692858,0.15607658820862902
2025-03-12,0.6214790045918355,0.1556097692040927,0.8443902307959072,0.27971426282906175,0.0226235216852748,8.298928126400452e-05,0.025958320888338896,-0.0001309585656068506,0.0026982568414963552,-7.355150559073479e-05,0.2723196794132235,0.00026504447647367955,0.027976506890951363,-0.00021336480803135907,0.03640519122497341,-0.0001773746511964593,0.27971426282906175,0.00034623702272493223,0.1766944910225872,0.001758038548971922,0.1556097692040927
2025-03-13,0.6214790045918354,0.15518963210001002,0.8448103678999899,0.28674283654615557,0.022507615836264525,6.803031071149336e-05,0.023362488799505008,-0.00011516928132323861,0.00242843115734672,-7.441272788196384e-05,0.27686735848149374,0.0003288663030742751,0.025178856201856226,-0.000217785220494896,0.03276467210247607,-0.0001709267024223334,0.28674283654615557,0.0003664814295558519,0.1749581087748921,0.001745851245000682,0.15518963210001002
2025-03-14,0.6214790045918355,0.15481150870633562,0.8451884912936645,0.29265465328724405,0.02559147676372994,0.00018716861759352998,0.021026239919554508,-9.197532667660295e-05,0.002185588041612048,-7.183847242667082e-05,0.28107784285528614,0.0003675882474155399,0.022660970581670603,-0.00019089567775190574,0.029488204892228465,-0.00013732531055993757,0.29265465328724405,0.0003575732831474758,0.17050351495233868,0.0015725120892636911,0.15481150870633562
2025-03-17,0.6214790045918355,0.15447119765202863,0.8455288023479715,0.29565454657108287,0.0275090059820965,0.00014777193380271806,0.018923615927599058,-6.750853726436579e-05,0.001967029237450843,-6.882640984731171e-05,0.2879700585697575,0.00042881247543549695,0.020394873523503543,-0.00014747159045232195,0.026539384403005618,-0.00010146707903280769,0.29565454657108287,0.00031277680088618004,0.16657028813347546,0.0014866444439186259,0.15447119765202863
2025-03-18,0.6214790045918355,0.15416491770315235,0.8458350822968477,0.295389894525294,0.030244992446674845,0.0001657026711009278,0.017031254334839152,-9.85461217796339e-05,0.0017703263137057589,-3.6931582538233827e-06,0.2941730527127817,0.00042865712333111934,0.01835538617115319,-0.00022704895139969987,0.023885445962705056,-0.00016206481504449122,0.295389894525294,0.00025994853844785084,0.16498472982969392,0.0015634570063980833,0.15416491770315235
2025-03-19,0.6214790045918354,0.1538892657491637,0.8461107342508363,0.2997557474415036,0.03576383048207418,0.0002623886621367347,0.015328128901355237,-7.237475633119034e-05,0.004175846319324407,0.00010842047775738706,0.2997557474415036,0.0004275904850216573,0.016519847554037872,-0.0001578556598966588,0.02149690136643455,-0.00011063103581093227,0.2919047086237371,0.00023619027089765855,0.1611657235623694,0.0013454225328045515,0.1538892657491637
2025-03-20,0.6214790045918355,0.15364117899057392,0.8463588210094262,0.3047801726973532,0.039329390810827605,0.0002050215819958171,0.013795316011219713,-8.339958017728785e-05,0.006351258995613425,0.0001019687501983851,0.3047801726973532,0.0004277693639705586,0.014867862798634085,-0.0001725825227557605,0.019347211229791095,-0.00013076491953174573,0.28859390110426475,0.00021673621285786334,0.15929370736172221,0.0014050856586111614,0.15364117899057392
2025-03-21,0.6214790045918354,0.1534179009078431,0.8465820990921569,0.30930215542761785,0.042936919180115024,0.00020997114606236006,0.012415784410097741,-7.394054340555164e-05,0.008610627231392515,0.00011060709536753568,0.30930215542761785,0.00042993683431346707,0.013381076518770676,-0.000152766237950304,0.017412490106811986,-0.00012224251968152454,0.28467997737067524,0.00020235584909841805,0.15784306884667584,0.0013843931231701874,0.1534179009078431
2025-03-24,0.6214789991282008,0.15321695085193077,0.8467830491480692,0.31337193988485607,0.04516139198042621,0.00022297918181152698,0.020439548658303556,8.954942466990523e-05,0.01019047454261715,0.00011474698154592851,0.31337193988485607,0.0004318886382234014,0.012042968866893608,-5.72093978344567e-06,0.019711581901056967,4.180026054140714e-05,0.27430763363879185,0.0001795043363788743,0.1515575096751238,0.0011175832626352065,0.15321695085193077
2025-03-25,0.6214789988200082,0.15303609581393737,0.8469639041860626,0.31703474589637043,0.04688365945899008,0.00018783466045178116,0.022261043231745804,3.297637732586077e-05,0.011724875233891482,0.00010563393980477247,0.31703474589637043,0.00043288620713753835,0.010838671980204247,-2.419887862424423e-05,0.018600109025465186,7.844904195765253e-06,0.27190879852813893,0.0002197456977284288,0.14771200083125643,0.001170918063910414,0.15303609581393737
2025-03-26,0.6214789584423266,0.15287332789485059,0.8471266721051495,0.3203312713067334,0.049692312202777526,0.00021847871619821654,0.026939296732649234,5.7005437842024566e-05,0.01290744184697055,9.391967284198973e-05,0.3203312713067334,0.000432145617187975,0.009754804782183822,-3.0711835565997826e-05,0.017574120250601944,7.366361256419998e-06,0.2652177186848464,0.00017406975768036092,0.1447097062983866,0.0011793464350581678,0.15287332789485059
2025-03-27,0.6214788273516519,0.15272684201129946,0.8472731579887005,0.32329814417606,0.05783083819199366,0.00030836809046063724,0.024498262848701786,1.6867813987267536e-06,0.015731277270202258,0.00013245899334071785,0.32329814417606,0.0004318058667025221,0.00877932430396544,-8.813268778903074e-05,0.01581670822554175,-3.7784406516348716e-05,0.25583914334229185,0.00011771708724744616,0.1454794596299438,0.00123453308814408,0.15272684201129946
2025-03-28,0.6214788276597405,0.1525950047037799,0.84740499529622,0.32596832975845397,0.05815523522262829,0.0001771773787922096,0.022048436563831608,-6.867898266099811e-05,0.014158149543182032,-5.733313844861023e-06,0.32596832975845397,0.0004321268608613494,0.007901391873568895,-0.00015545937405736458,0.014235037402987576,-0.00010201657021437999,0.25905633505748193,0.00024411771455480017,0.14588207987408575,0.00149372009327299,0.1525950047037799
2025-03-31,0.6013868632863095,0.15328002970194954,0.8467199702980505,0.3283714967826086,0.05758956497827686,0.00015769076432916934,0.021255375904914855,1.2164062890171167e-05,0.014688280836115479,8.01325399248892e-05,0.3283714967826086,0.0004164333864034246,0.007111252686212006,-0.00011438661915626644,0.012811533662688819,-3.8175231217558954e-05,0.25951565537474597,0.00023236282898407844,0.14537681007248793,0.0014646149303167754,0.15328002970194954
2025-04-01,0.5488986857596279,0.15599607930136947,0.8440039206986305,0.32841951170188993,0.05848550514403327,0.0002381454624162547,0.01940410724565213,2.8380916689466396e-06,0.017235027639824946,0.0001976345030965806,0.32841951170188993,0.0003781135936067713,0.006400127417590805,-0.0001502657138101054,0.011530380296419937,-6.491220792672344e-05,0.25850135221650444,0.00026432465088178323,0.14402790903671508,0.001641090587507865,0.15599607930136947
2025-04-02,0.4466051694200162,0.16253226459443187,0.8374677354055681,0.3183656284147444,0.06039210549035427,0.00031861021222345613,0.026988133096622173,0.00011266620959622687,0.01974623303323293,0.00023927500454675566,0.3183656284147444,0.0002986550473305371,0.005760114675831725,-2.2775716636799563e-05,0.013922015708054613,4.529489657176525e-05,0.2495778832845847,0.00020576597027568532,0.1427156217021433,0.001856821522875677,0.16253226459443187
2025-04-03,0.4665389197769747,0.1676174813439097,0.8323825186560903,0.3060058872594035,0.06317241097562339,0.00026914801409221706,0.024289319786959956,-0.0001484035506465373,0.02528348013059758,0.0003178382337726938,0.3060058872594035,0.00018907725532694484,0.005184103208248553,-0.000245773652769431,0.012529814137249152,-0.0002033293066992276,0.24647714669816545,0.00019740184510257225,0.14944035645984277,0.0022149187453411844,0.1676174813439097
2025-04-04,0.5190270973322106,0.1700946493162303,0.8299053506837697,0.29108305144332736,0.06395841537647218,0.00021040968193394296,0.02186038780826396,-0.00024204924391730152,0.029284694820332153,0.0002683319310296872,0.29108305144332736,0.00014877361609521398,0.004665692887423698,-0.00032079813483115575,0.011276832723524236,-0.000286392593153635,0.25113301980269,0.00025860337303188445,0.1566432558217362,0.002401395142015781,0.1700946493162303
2025-04-07,0.6214790045918354,0.16822602420093383,0.8317739757990661,0.28102067647408707,0.06049015863650776,6.944894649315556e-05,0.019674349027437563,-0.00032606192080675885,0.02745043893661305,3.591508620241307e-05,0.28102067647408707,0.00014876517827154344,0.0041991235986813275,-0.00038792026892230623,0.010149149451171811,-0.00035980827729096827,0.26101971782242095,0.0002805906001980228,0.16777036185214655,0.0025246365541516727,0.16822602420093383
2025-04-08,0.6214790045918354,0.16654426159716704,0.8334557384028329,0.2744342925777128,0.055758539280291036,3.155209502982235e-05,0.017706914124693808,-0.00030195955975210906,0.025495061555688918,2.616492885740751e-05,0.2744342925777128,0.00017332327398718648,0.0037792112388131947,-0.00036973174829065946,0.00913423450605463,-0.00034054634095472084,0.2696950468722368,0.0002594071796980384,0.17745243824734175,0.0025126807194035547,0.16654426159716704
2025-04-09,0.4589505339485281,0.1715318140795092,0.8284681859204908,0.2714451475819217,0.05568643286044433,0.00017470228711509434,0.01593622271222443,-0.00027502438439613104,0.025480416674015946,0.00011113595550085606,0.2714451475819217,0.00025960025125325905,0.003401290114931875,-0.00031033992042129417,0.008220811055449168,-0.00028513172734046275,0.2637714682335156,0.00020880227111898865,0.18452639668798773,0.003108748208809518,0.1715318140795092
2025-04-10,0.4589505339485281,0.17602061131361718,0.8239793886863829,0.27105488031300284,0.0566275101198791,0.00021969324936536747,0.014342600441001985,-0.00023321856971706645,0.027915953303647302,0.00023563713242946076,0.27105488031300284,0.00030886932163667923,0.003061161103438688,-0.00026198258416033026,0.007398729949904251,-0.000253737170244917,0.2566483486143623,0.000197320951832798,0.18693020484114636,0.0027874309842926713,0.17602061131361718
2025-04-11,0.6214790045918355,0.17355938999858206,0.8264406100014179,0.27894939228170257,0.05175149367098633,2.155523437266855e-05,0.012908340396901787,-0.0003296440957392452,0.025124357973282573,-9.225409897518471e-05,0.27894939228170257,0.0004889136456144597,0.0027550449930948194,-0.0003544371688184672,0.006658856954913826,-0.00034780159526743844,0.2605045167165,0.00025248842411624564,0.18778860701403613,0.002128842729101668,0.17355938999858206
2025-04-14,0.6214790045918355,0.17134429081505043,0.8286557091849497,0.2860544530535323,0.0485507441996699,6.334723028396264e-05,0.011617506357211609,-0.00030177085812053153,0.022611922175954317,-8.637181605017266e-05,0.2860544530535323,0.0005180644892177073,0.0024795404937853374,-0.0004000128241476449,0.005992971259422444,-0.00036614163881937007,0.26599456011304523,0.0003144894643102344,0.18535401153232853,0.002077687687436266,0.17134429081505043
2025-04-15,0.6214790045918354,0.16935070154987197,0.8306492984501281,0.29244900774817906,0.04369566977970291,-4.374205730054434e-06,0.010455755721490448,-0.0003353706241782992,0.020350729958358887,-0.00010282959797362117,0.29244900774817906,0.0005045708257770809,0.0022315864444068037,-0.00037647084103131426,0.0053936741334802,-0.000353861058460018,0.27425997109257433,0.0003850285937851948,0.18181290357193547,0.0021274057672214875,0.16935070154987197
2025-04-16,0.6214790045918355,0.16755647121121137,0.8324435287887887,0.29820410697336114,0.03943283390179115,3.8320539870709985e-06,0.009410180149341403,-0.00036022748832494723,0.018315656962523,-5.9403392498373294e-05,0.29820410697336114,0.0005408696599064506,0.0020084277999661234,-0.000425882193208287,0.0048543067201321805,-0.0003889135784228914,0.2818339739833169,0.0004244941413176463,0.17838404229835683,0.0021273002762280703,0.16755647121121137
2025-04-17,0.6214790045918354,0.1659416639064168,0.834058336093583,0.30338369627602496,0.03816133075810723,8.702143686954296e-05,0.00846916213440726,-0.00032959340731389234,0.016484091266270696,-7.738350524798265e-05,0.30338369627602496,0.0005442161345677556,0.0018075850199695106,-0.0003512105659707264,0.004368876048118962,-0.00031792944631320227,0.2851396991705424,0.00032432013939338107,0.1762438954201421,0.002075907190878755,0.1659416639064168
2025-04-21,0.6214790045918355,0.16448833733210172,0.8355116626678983,0.3080453266484225,0.04089962851907289,0.00016469367504428988,0.007622245920966535,-0.00045023660851593444,0.014835682139643628,-3.8704036219014035e-05,0.3080453266484225,0.0005383273445054683,0.0016268265179725599,-0.0004392068719351437,0.003931988443307066,-0.0004141744918851819,0.2773069260920442,0.00016376783185008908,0.18124303838646896,0.002314494577590751,0.16448833733210172
2025-04-22,0.6214790045918354,0.16318034341521814,0.836819656584782,0.31224079398358023,0.04842046018260984,0.00029207453184397627,0.006860021328869882,-0.0005174372561176116,0.014986618431297047,5.8027325604513395e-05,0.31224079398358023,0.0005105307437447903,0.001464143866175304,-0.0005533292866940416,0.00353878959897636,-0.0005241101603756009,0.26332693210146213,0.00011003580889845906,0.18598189709181112,0.002344185262549359,0.16318034341521814
2025-04-23,0.6214790045918355,0.1620031488900229,0.8379968511099771,0.3160167145852222,0.06664110155018746,0.0005443367839585153,0.006174019195982894,-0.0003940975582400623,0.01643029874700691,9.903394736830365e-05,0.3160167145852222,0.0005564756044837907,0.0013177294795577736,-0.00031943392959711027,0.003184910639078724,-0.00033380863293738555,0.24146009717549846,3.2650853810362324e-05,0.18677197973744272,0.001837336451506132,0.1620031488900229
2025-04-24,0.6214790045918355,0.1609436738173472,0.8390563261826527,0.31941504312669994,0.07260451827685319,0.000330131487666522,0.005556617276384605,-0.00013344984796357759,0.015975683934509072,4.4357992825478916e-05,0.31941504312669994,0.0005584819575168072,0.0011859565316019963,-8.341870668269764e-05,0.0028664195751708517,-9.502194550636497e-05,0.2387386272609215,0.00017438406780363969,0.18271346020051168,0.001536097653006448,0.1609436738173472
2025-04-25,0.6214790045918354,0.15999014625193908,0.840009853748061,0.32247353881402996,0.07776968282592031,0.00035518014683409406,0.005000955548746145,-0.0001508620921990685,0.014968780704166513,2.4152613930872335e-05,0.32247353881402996,0.0005566195042133599,0.001067360878441797,-6.417341289565408e-05,0.0025797776176537672,-8.510608573791742e-05,0.23882674232433973,0.00021222764213550514,0.1773230150347628,0.0014872320720762985,0.15999014625193908
2025-04-28,0.6214790045918354,0.15913197144307173,0.8408680285569281,0.3252261849326269,0.08127337496094687,0.00041841960149966253,0.0045008599938715305,-0.00016958951273655855,0.016012366889312582,0.00013474755378892146,0.3252261849326269,0.0005588718438004222,0.0009606247905976171,-0.0001038371275620969,0.00232179985588839,-0.00012158983438701596,0.24147597963598305,0.0003056827470635736,0.1690968374977012,0.0014260172703171293,0.15913197144307173
2025-04-29,0.4589505339485281,0.16486075294082345,0.8351392470591765,0.31626953420412235,0.08743110135209751,0.0006460724374200309,0.004050773994484377,-0.00017264856849892634,0.02165424484149178,0.00046717984649693014,0.31626953420412235,0.00040521221401115196,0.0008645623115378554,-0.0001487522602516047,0.002089619870299551,-0.00015548989221207422,0.23829045371099858,0.00029524350749534424,0.1644889567741445,0.002251203604626837,0.16486075294082345
2025-04-30,0.29644120578248934,0.1733746776467411,0.8266253223532589,0.29342722711860514,0.09561531397070759,0.0007327428470304166,0.00415685670223957,9.738034922347777e-06,0.03170660409927217,0.0007552074772741044,0.29342722711860514,0.00014519492184139472,0.0007781060803840699,-6.868130562402404e-05,0.0018806578832695961,-3.1379515331173864e-05,0.23394889457126075,0.00026344128576279673,0.16511166192752003,0.0029961240465498106,0.1733746776467411
2025-05-01,0.4589121520985199,0.17768072379812622,0.8223192762018738,0.26408450440674464,0.1109843778140593,0.000903170701610861,0.004969104213633462,1.9623457063412575e-05,0.039682851988430426,0.000576474554362825,0.26408450440674464,-6.0014045554877265e-05,0.007026298989254106,0.00014485038847714062,0.007219319835609214,0.00010558975339796452,0.22530868891650224,0.00016767886196963298,0.16304413003764046,0.0021260115638423484,0.17768072379812622
2025-05-02,0.6214406225449611,0.17505502651651514,0.824944973483485,0.24768110713833968,0.12511814625695786,0.0007859987529438297,0.011934536415239075,0.000102542548679035,0.044626502772324286,0.0003967519788821702,0.24768110713833968,0.00012150103624320199,0.017175802980212596,0.00021427678610510316,0.018522011221631444,0.00019786081903075056,0.20375487605203305,9.56462468708536e-06,0.15613199064674696,0.0011895655946285422,0.17505502651651514
2025-05-05,0.6214790044276063,0.17269036368775936,0.8273096363122407,0.24699306216954056,0.13361151621771847,0.000705765300315862,0.014168331925551324,5.130016620144909e-05,0.04956544367453551,0.00045330053923808877,0.24699306216954056,0.0003164032006270355,0.02468277595613395,0.00019787675091375575,0.02567113094663659,0.00016124212152756693,0.18337938844682974,-0.00014248198808131107,0.14923798697529456,0.0012001033166168227,0.17269036368775936
2025-05-06,0.6214790044648486,0.17056216714038944,0.8294378328596105,0.25729375595258647,0.14246416580085666,0.0007718024531810715,0.012751498732996188,-3.3555382915721456e-05,0.0511388226929947,0.0003256801914777339,0.25729375595258647,0.0005639145265168326,0.02847086276368312,0.00013879721355047566,0.02877091308648268,0.00010504884818783126,0.16504144960214676,-0.00017196044108757177,0.14350636422786392,0.001308531948297375,0.17056216714038944
2025-05-07,0.6214790045200926,0.1686467902455468,0.8313532097544534,0.262934891376657,0.15125766689260042,0.0009106608409470273,0.015823457004143143,7.686028429609631e-05,0.050659739904172434,0.00026230815905807785,0.262934891376657,0.0005035838609053505,0.033142422765488865,0.00018929830952050763,0.03211587095356632,0.00013104679330086148,0.1485373046419321,-6.882369955468457e-05,0.13688185621589305,0.0012506347265849216,0.1686467902455468
2025-05-08,0.6214790045901711,0.16692295103738525,0.8330770489626147,0.23972580640294014,0.17113190020334035,0.0009055684190450923,0.014241111303728826,-5.6689399921056787e-05,0.07600969816849962,0.0009163796780372064,0.23972580640294014,2.653444618703357e-05,0.03215234384175956,3.11373307300717e-05,0.028904283858209683,-1.730450484417817e-05,0.13368357417773888,-0.0002122829993657927,0.13722833100639764,0.0012091337667683051,0.16692295103738525
2025-05-09,0.6214790045908156,0.16537149575001414,0.8346285042499859,0.21575322576264616,0.18850051354072864,0.0007833184086639723,0.012817000173355944,-2.3079977853713967e-05,0.09943266322675418,0.0010924236069225486,0.21575322576264616,-6.729660918416149e-06,0.033836127873114734,7.001399052784164e-05,0.02781322748287471,2.151347352506128e-05,0.12031521675996501,-0.0001679548710831759,0.1361605294305466,0.0011626974648014114,0.16537149575001414
2025-05-12,0.6214790045916936,0.16397518599134495,0.8360248140086549,0.1941779031863815,0.18893896853799483,0.0005435262008395538,0.022813242216390923,0.00014024986541196743,0.11210946243334467,0.0009955724236892789,0.1941779031863815,-0.0001291835466933761,0.041208947303370734,0.0001905678676797729,0.03577036999180199,0.0001590779541405541,0.10828369508396848,-8.386091099853415e-05,0.13272222525540178,0.001159827580482076,0.16397518599134495
2025-05-13,0.6214790045917787,0.16271850720853934,0.8372814927914608,0.19016163553325202,0.19016163553325202,0.0005222099191527711,0.026867760978541412,7.42290369489171e-05,0.1269827060646423,0.0010625802457387215,0.1747601128677434,-8.136709631403839e-05,0.048285086332152484,0.00019063987041502306,0.04217391751668486,0.00014171516688126233,0.09745532557557166,-0.00012589258783943453,0.13059494792287266,0.0012026443100826264,0.16271850720853934
2025-05-14,0.6214790045917788,0.16158749630401423,0.8384125036959856,0.19032988908983386,0.19032988908983386,0.0005561168090002879,0.031160583479085308,9.135952421488726e-05,0.13821804951594982,0.0010912470334213332,0.15728410158096903,-0.00016596794693334764,0.05687957007511152,0.00025506393800111936,0.04928757508743134,0.00017954904459914852,0.08770979301801447,-0.00018330883733881672,0.12754294184959034,0.0012037736982525606,0.16158749630401423
2025-05-15,0.6214790045918054,0.16056958648994057,0.8394304135100594,0.1900121609187134,0.1900121609187134,0.0005485076579023733,0.03866875155293417,0.00014042734315164492,0.1448657198420302,0.0009437797901095675,0.14155569142287214,-8.13752484712639e-05,0.06401219974024756,0.00024629434344099503,0.05669123278062006,0.00019744299888874837,0.07893881371621303,-0.00014102524396527357,0.12468584353642881,0.0012030275025498415,0.16056958648994057
2025-05-16,0.6214790045918056,0.1596534676572743,0.8403465323427258,0.18925110121359717,0.18925110121359717,0.0005128660833630205,0.04646533890293258,0.00015512137193325317,0.1502492141096942,0.0009172862917439686,0.12740012228058495,-0.0001063562158108037,0.07012288373447766,0.00024182806322870938,0.06365481241194676,0.00020355435034025761,0.07104493234459175,-0.00012304700500900346,0.12215812734490075,0.0012165231174385458,0.1596534676572743
2025-05-19,0.621479004591828,0.15882896070787375,0.8411710392921261,0.19300315933299247,0.19300315933299247,0.0006630256334789141,0.05503850512992885,0.0001829306460060021,0.15255352804186328,0.0008299332514547632,0.11466011005252642,-1.9423421400450583e-05,0.07338490478696674,0.000206628582239129,0.06909140325787685,0.00019794059004461974,0.06394043911013256,-0.00022686775481213116,0.11949898957983895,0.001217092743463346,0.15882896070787375
2025-05-20,0.6214790045918327,0.15808690445341309,0.841913095546587,0.20122261073785547,0.20122261073785547,0.0008808725664701943,0.05796111523634915,0.0001280775863052606,0.15537993416958357,0.0009505976586140438,0.10922389689501545,8.521426953255813e-05,0.0741942570075274,0.00017993534659501939,0.07014347619178384,0.00014662502394268198,0.05754639519911931,-0.0005085940080724793,0.11624141010935278,0.0012152689720810067,0.15808690445341309
2025-05-21,0.6214790045918261,0.15741905382439875,0.8425809461756013,0.21434672487679451,0.21434672487679451,0.0008046021918271258,0.052165003712714236,-0.00010697970357102636,0.16775091142745813,0.0011142972462771417,0.10371316069734036,5.8686536146539485e-05,0.07040787482082617,6.112423805231521e-05,0.06312912857260546,-2.4716137294854452e-05,0.05179175567920738,-0.0005881299366067672,0.1192763863886551,0.0015620634455063747,0.15741905382439875
