Date,BTC-USD_weight,DIA_weight,ETH-USD_weight,GLD_weight,QQQ_weight,SPY_weight,TLT_weight,VIX_weight
2025-03-07,0.05557541002094439,0.20640990676075147,0.04131020464703034,0.16709525881572088,0.13664305402430232,0.1942575652370275,0.18353921504729345,0.01516938544692972
2025-03-10,0.05552224462393919,0.20607176747157063,0.04121131891026916,0.16737485916203304,0.13659041351687878,0.1939762291672845,0.1839963126675335,0.015256854480491307
2025-03-11,0.055598216241085,0.20565646553507713,0.04115700630163954,0.16794131960046246,0.13623705503860353,0.19334989423490506,0.18471048939822562,0.015349553650001574
2025-03-12,0.05562298005962221,0.20516208004727599,0.041119015231821404,0.16835475714749137,0.1361365792670012,0.19293681039478633,0.1852330666781953,0.015434711173806182
2025-03-13,0.05566194922797817,0.20480468577451638,0.04107987067591315,0.16867459718661604,0.13601947643707316,0.19260632474832542,0.185641685299521,0.01551141065005672
2025-03-14,0.05570594127378895,0.2044359623805679,0.04107079980893748,0.1688875439159041,0.1359155771521766,0.19227499837747491,0.18611649204943176,0.01559268504171835
2025-03-17,0.05576001169448893,0.20394556054125565,0.041089511369453796,0.169207865563699,0.13587721245047912,0.1917904619213471,0.18665776995653738,0.015671606502739074
2025-03-18,0.05579741648538868,0.20342564188141066,0.04109642378090225,0.16966196615071208,0.1358421208634041,0.19133749649884843,0.18710030988851994,0.015738624450813928
2025-03-19,0.055869761795737646,0.20299758548885563,0.041121673425266035,0.1700733524842613,0.13572978469168892,0.19086830931571522,0.18753882641948874,0.015800706378986354
2025-03-20,0.05590290398733037,0.2026033059956993,0.041112147592239495,0.17048446550949284,0.13560757893970285,0.19038399851988627,0.18804937292850157,0.015856226527147382
2025-03-21,0.055928371604854143,0.20224322198770797,0.04109315667036079,0.1708825026069349,0.13548984057444435,0.18993511480309683,0.1885217248454142,0.015906066907186905
2025-03-24,0.0559520619045072,0.20189842184074938,0.041070960494300555,0.17121020067424797,0.1353682726778987,0.18951307105415827,0.1890385246424333,0.015948486711704783
2025-03-25,0.05597485926461487,0.20153669751703956,0.0410527747609918,0.17163483185225561,0.13531102043101667,0.18909862813424533,0.1894036354081851,0.01598755263165115
2025-03-26,0.05598855213778337,0.2011883554497972,0.0410478284383814,0.17209645883289157,0.13523462978423,0.18870273518374187,0.189720834187006,0.01602060598616844
2025-03-27,0.05601778438817223,0.20092064168656612,0.04105592390458969,0.172564610407778,0.13508499681167133,0.18827206318764095,0.1900308600332026,0.01605311958037919
2025-03-28,0.05604804033792582,0.20067365974767543,0.041063212951613665,0.172997247828712,0.13494615920386982,0.18788457771626255,0.19030398581436725,0.016083116399573612
2025-03-31,0.056117695706650594,0.20038843262667264,0.04109598743619224,0.1735606609448632,0.13473159412628663,0.18737887576993795,0.19061304545841512,0.016113707930981623
2025-04-01,0.05622036406055851,0.20011132462090758,0.04114127779682179,0.17398954117287993,0.13459749381019984,0.1869501208886863,0.19084412842792392,0.016145749222022304
2025-04-02,0.05629306159085445,0.19987848752092055,0.041167804490160866,0.17444233898092215,0.13446763570793865,0.18656434251121254,0.19100574359759728,0.0161805856003935
2025-04-03,0.056365702617761096,0.19963261322339246,0.041163577177683576,0.17492267460234684,0.13433512890204563,0.18619626577746007,0.1911720026930574,0.016212035006252914
2025-04-04,0.05672400150549668,0.1986401522638609,0.04136837900912194,0.17614355368321236,0.1339233125963747,0.18479504639382396,0.1921770073990222,0.01622854714908731
2025-04-07,0.05741422923040172,0.1965834857031831,0.04183005873409807,0.1778530595296605,0.13330410944467386,0.18255950589858247,0.19424812778917247,0.01620742367022784
2025-04-08,0.05811835627490576,0.19492997438939666,0.04230608594596812,0.1792310508942329,0.1329163454769929,0.1807666315590283,0.19551928973881788,0.016212265720657516
2025-04-09,0.05873456701827466,0.19352156392139275,0.042729394605909916,0.18052864733440732,0.13258189790306688,0.17915041462275413,0.19653347482938816,0.016220039764806213
2025-04-10,0.05987097108269967,0.1909410647200947,0.043459809639075,0.1829676720437109,0.1309775473428949,0.175450588893783,0.19996420205905874,0.01636814421868315
2025-04-11,0.061003590894249296,0.18872410653680424,0.04414592956215902,0.18527105626320073,0.129573995085951,0.17198321431660613,0.20277525646137717,0.01652285087965251
2025-04-14,0.06201758586456755,0.18673552973002558,0.044782637631376014,0.1872370773346631,0.12831867703307784,0.16885221412952028,0.20539009835565436,0.01666617992111537
2025-04-15,0.0629419196911836,0.18493708646644405,0.04536039202031981,0.18901964364866614,0.12719888522042383,0.16603079385887948,0.20773084932345812,0.016780429770624942
2025-04-16,0.06379107422371381,0.18333161111779012,0.04587556728220729,0.1906533283793148,0.12617686142722062,0.16348256432098004,0.20980801180731043,0.016880981441462842
2025-04-17,0.06469136532139327,0.18193339288458346,0.04643483321023549,0.19163424270565643,0.12525229093572693,0.16122070618798423,0.21184735100335653,0.01698581775106367
2025-04-21,0.0655008276659884,0.18062259188608185,0.046935866136877474,0.19248223029168188,0.12443607914451849,0.15918883833202294,0.2137586337692413,0.01707493277358771
2025-04-22,0.06630274594556317,0.1794449072780336,0.04745171706025849,0.19294736168571003,0.12377033148269606,0.1574174436896732,0.21549428164298337,0.017171211215082166
2025-04-23,0.0669513464483191,0.17822803807445375,0.04781078527768179,0.19336628791774008,0.12316565966742207,0.15576794512091893,0.21744295365103852,0.017266983842425913
2025-04-24,0.06758452353975433,0.17719277065271793,0.048162677636023596,0.1935119387858682,0.12263028792234404,0.15431710683783106,0.21923709392347895,0.0173636007019818
2025-04-25,0.06818847645757141,0.17623550749800704,0.048493095437441465,0.1935721189951592,0.12205924959887825,0.15292684486500477,0.22107475537382618,0.017449951774111648
2025-04-28,0.06874158218377703,0.17539559224736817,0.048799065573838035,0.19361016471423662,0.1215441041392171,0.15168116293911396,0.2227005731340994,0.01752775506834965
2025-04-29,0.06924112380784037,0.1746538857573371,0.04908957753368262,0.1936440447796852,0.1211002155255229,0.1505656266146405,0.22410816882569048,0.017597357155600808
2025-04-30,0.0697089305975738,0.1739845151057621,0.04935724389792384,0.19363911677583184,0.1207150565815602,0.14956725757652145,0.22536705567870224,0.01766082378612454
2025-05-01,0.07015390633745845,0.17339726026903562,0.0496163750327733,0.19359293307232067,0.12037655115824042,0.14867248523907894,0.2264705494851204,0.017719939405972242
2025-05-02,0.07058420210592192,0.17293637564001052,0.0498645763249836,0.1933326568340312,0.12008547696268333,0.14790082418203152,0.22751666732516304,0.017779220625174955
2025-05-05,0.07102606541499647,0.17247872447314658,0.05010480653201348,0.1931785036357395,0.1198248804967696,0.1471789680618092,0.2283758337668278,0.017832217618697466
2025-05-06,0.0714604363124294,0.1721426479643212,0.05034478384594587,0.19269475553648593,0.11964619292584694,0.146587569004343,0.2292350567752591,0.017888557635368663
2025-05-07,0.07187980884974253,0.17184085943292432,0.0505938779312938,0.19205295126227628,0.11955843161026754,0.146126438081612,0.23000062049424125,0.01794701233764217
2025-05-08,0.0722590843668603,0.1715552249699675,0.0508141439046477,0.19133784161629622,0.11947571663525645,0.14570096650527387,0.2308583897111165,0.017998632290581434
2025-05-09,0.0725466670848145,0.1714094161358491,0.050579984813841995,0.19059861570280368,0.11947117342044142,0.14540667774983382,0.231930949156522,0.018056515935893525
2025-05-12,0.07280775147445974,0.17129875744214004,0.05033387115150155,0.18990281136963927,0.11947804723015662,0.14516240777393558,0.23290703245616176,0.018109321102005485
2025-05-13,0.0732004939869745,0.17117153010479247,0.05019039976874992,0.1891328530974388,0.11922995380350551,0.1446751303649417,0.23425527223772016,0.018144366635876975
2025-05-14,0.07353174382777056,0.1709989021020275,0.050035854715596954,0.18849230205152687,0.118979164918237,0.1442047718093482,0.23558345020420268,0.018173810371290303
2025-05-15,0.0738299863683443,0.17086481801142622,0.04989594554578902,0.18771329981464815,0.11875424128580545,0.1437909745045912,0.23694943764792775,0.018201296821468024
2025-05-16,0.0744302610549001,0.17065600477844056,0.04976875198356166,0.18712024386345452,0.1184925864864508,0.14334256072104132,0.23797416670557078,0.01821542440658021
2025-05-19,0.07495668785043094,0.17042897846773422,0.04965713819114356,0.18650514887703915,0.11822929574621467,0.14290122428728147,0.23909805777395335,0.018223468806202618
2025-05-20,0.07544428324260764,0.1701981456621061,0.049552055918637025,0.18593634201669804,0.11797747689012514,0.14248569014086213,0.24017715446560278,0.018228851663361155
2025-05-21,0.0759506776466088,0.1700034024659503,0.049476850904313724,0.18530943078013834,0.11776041779437957,0.1421239070822802,0.24114088372245251,0.01823442960387651
2025-05-22,0.07648521343549623,0.16977275926143878,0.04942982061046429,0.18481244027753263,0.11766120074491371,0.14182875536876519,0.24176627301928763,0.018243537282101558
2025-05-23,0.0769536589077373,0.16955711331157827,0.04938445260230613,0.18443782588061922,0.11757138207316897,0.14155975304095467,0.24228471777014468,0.018251096413490816
2025-05-27,0.0773301549546778,0.1693942782921774,0.04933823156826687,0.18397946983240457,0.11751246827849007,0.14134390175009034,0.24284237323344102,0.018259122090451996
2025-05-28,0.07773726911481302,0.1692423850994171,0.049319105891468214,0.18353167358360603,0.11747104779179438,0.14115240350989156,0.24327861048493887,0.01826750452407091
2025-05-29,0.0781568093859587,0.16910947806312665,0.049375535425764505,0.18311018184865593,0.11741196528604024,0.14095452711199466,0.24360936036197944,0.01827214251647996
2025-05-30,0.07851678505153452,0.16903016049433378,0.04942564694000451,0.18278784479819332,0.1173636614392119,0.1407811445417551,0.24381240236356488,0.018282354371402097
2025-06-02,0.07883267060562844,0.16876323724812492,0.04938802471304747,0.1826748506914133,0.11715738564764956,0.14043364386671525,0.24448372623489262,0.018266460992528582
2025-06-03,0.07915645080238831,0.16858649889993824,0.04937188684531664,0.1823499817825818,0.11701045747404643,0.14017077082578594,0.24509438946217482,0.018259563907767923
2025-06-04,0.07950804133670662,0.16838888115715206,0.04944561672747663,0.18197241161471683,0.11686065482961694,0.13990633923591783,0.2456687255438555,0.01824932955455767
2025-06-05,0.07984735247264875,0.16824703386383966,0.04951971283755831,0.18167218036342053,0.11675206982838018,0.13969798344056458,0.24601951914956666,0.01824414804402142
2025-06-06,0.08012190970025218,0.1681281331068863,0.04953714726430122,0.18144058793356438,0.11666536929748422,0.13951220363023728,0.24635492378564341,0.01823972528163115
2025-06-09,0.08036581194331578,0.16803432324936518,0.049563209901234716,0.18118207901312863,0.11661523698587929,0.13936835838799982,0.2466341802399915,0.018236800279085218
2025-06-10,0.08053182420486667,0.16794400789988312,0.04957037438143563,0.18092010955985827,0.11657111127974713,0.13922644070707346,0.24700473382712496,0.01823139814001091
2025-06-11,0.08070673365032384,0.1678669966956168,0.04955383034426571,0.180722186369004,0.11652718839736863,0.13909222139634833,0.24730458963917948,0.018226253507893194
2025-06-12,0.0808949581368567,0.16779221506426695,0.04955943735002612,0.18052968833895924,0.11648879089684691,0.13896254090151497,0.24754972445037415,0.01822264486115497
2025-06-13,0.08110381117659066,0.16773507609984342,0.049597768466976125,0.1803400019791109,0.11646513608551136,0.13885223549633002,0.24768157826028162,0.01822439243535591
2025-06-16,0.08131677145592794,0.16761160538305692,0.04964265231763236,0.18021427194457473,0.11645341632803591,0.13876235406810258,0.24777880821431544,0.01822012028835414
2025-06-17,0.08159783060431382,0.1674773711256019,0.04971433661994787,0.18000917296580052,0.11645914284807678,0.13867563225010826,0.24785291268568285,0.018213600900468068
2025-06-18,0.08183031202546205,0.16733650766504118,0.049776545379325965,0.17993883913103192,0.11645072893349892,0.13857988601530824,0.24788729469647433,0.01819988615385744
2025-06-20,0.08203011977846457,0.16717767945779544,0.04982270437874044,0.17990622927683408,0.11642682666194436,0.1384661273672096,0.2479890818419218,0.018181231237089764
2025-06-23,0.08220932009435558,0.16703362915678446,0.049844114982522815,0.1798713853814888,0.116427119081015,0.13836398468136027,0.24808501086162293,0.01816543576085004
2025-06-24,0.0822965122278515,0.16691800691509717,0.04980352533550605,0.1798902594720365,0.11643937094219596,0.13828244367307313,0.248213797416054,0.01815608401818564
2025-06-25,0.08243871098272854,0.16681347417728684,0.04975212157541946,0.1797500517176156,0.11644927543613537,0.13820747861224786,0.24815067597103693,0.018438211527529398
2025-06-26,0.08256863427415276,0.1666564186579351,0.049717655871398,0.17955813743517363,0.11641825602345938,0.13808971208218246,0.24829530924791726,0.01869587640778145
2025-06-27,0.08267341655697445,0.1665178999787239,0.04968280365456747,0.1793922919102655,0.11637473397942413,0.13798381948205105,0.2484038026128576,0.018971231825135996
2025-06-30,0.08277834504836205,0.16637893250043087,0.04967369473176299,0.17909571354840717,0.11635706726887105,0.13790449132465066,0.24858414691685543,0.019227608660659878
2025-07-01,0.08294190772104994,0.16626645611067079,0.049670080964323335,0.17878286690193357,0.11635892267362848,0.13785387368819627,0.24864764665679562,0.01947824528340191
2025-07-02,0.08314664314595357,0.16613177282718314,0.04967755901546751,0.17848776431806573,0.11634909577604328,0.13780669881574714,0.24869630178363833,0.01970416431790122
2025-07-03,0.08330589439820768,0.16602163374068066,0.04963412703348163,0.17823995139390564,0.11635180742656673,0.1377771216720388,0.24875859738773096,0.019910866947388056
2025-07-07,0.08345077395102433,0.1659339518524346,0.04959177521337024,0.17798367602804682,0.11636233456185968,0.13776219303037204,0.24881360206447653,0.0201016932984159
2025-07-08,0.08358731424879709,0.1658417546822198,0.049559163524938096,0.1777828547184637,0.11638889056568741,0.13775606280573535,0.24881341500523865,0.02027054444891992
2025-07-09,0.08373541332417375,0.1657549839529811,0.04952872588676762,0.1775902609127176,0.11641032345977885,0.13774821841564447,0.24881255657713214,0.02041951747080448
2025-07-10,0.08385822049451737,0.16569704893726245,0.04948832018365507,0.17746333650002832,0.11646107516255491,0.13777103355409512,0.24869977252058278,0.02056119264730401
2025-07-11,0.08395572423275956,0.16564041226709553,0.04941289266257629,0.17735487260618732,0.11652254503473392,0.13779740273854815,0.24862737613396071,0.02068877432413858
2025-07-14,0.08416977425399724,0.1655490752533022,0.04940701939128438,0.17720462490115185,0.11660140341262226,0.13782325818855493,0.24843641409217665,0.020808430506910575
2025-07-15,0.08438806049380651,0.16546445411953745,0.049403366917787045,0.1770586128690541,0.11666995249270386,0.1378446892136686,0.24825662383237845,0.02091424006106408
2025-07-16,0.084572844634986,0.16542428123905503,0.049378764835641485,0.17691222153884367,0.11675121494499939,0.1378941000432977,0.24805165214767055,0.021014920615506357
2025-07-17,0.08473435356185292,0.16539828083340932,0.049323523484549096,0.17683126424950324,0.11682161776005259,0.1379312267466901,0.24785497154614497,0.021104761817797805
2025-07-18,0.08489779417230771,0.16536975410437613,0.04927223530213283,0.1767563325701635,0.11687869923998037,0.13795838502219565,0.2476819313090946,0.021184868279749247
2025-07-21,0.08505169900836078,0.1653145720564702,0.04923110990023266,0.1765736727189328,0.11690911572657442,0.13794819742070846,0.2477129223581253,0.021258710810595396
2025-07-22,0.08520633614857674,0.1652869397273682,0.04921991940384466,0.17635979612195377,0.11695716539251053,0.13795737448547946,0.24768408226570796,0.021328386454558732
2025-07-23,0.08542447356451954,0.16525642367983417,0.049224756356081346,0.1761409688504353,0.11701459444990792,0.13796648354060478,0.2475827499577061,0.02138954960091089
2025-07-24,0.08568542986114491,0.16521360247587652,0.04921230259150667,0.17591458990792302,0.11705325694402363,0.1379598887578773,0.24752045271344741,0.021440476748200647
2025-07-25,0.08595139335218681,0.1651479171385092,0.049203181485037634,0.17567858835192632,0.11710095394954835,0.13795154671124799,0.24748140788757803,0.021485011123965794
2025-07-28,0.08618578385307225,0.1651118455453231,0.0492012824721203,0.1754157639280598,0.11714234700998966,0.13794476563296618,0.2474743586325197,0.021523852925949126
2025-07-29,0.08639144335831035,0.16509104303943314,0.04919685424116428,0.17517026645468195,0.11719100006992829,0.1379489340946132,0.24745019563344348,0.021560263108425248
2025-07-30,0.08657082312412523,0.16506498816092238,0.049192130241954755,0.1749943323876863,0.1173483961830244,0.13798511799697571,0.2472196128885566,0.02162459901675461
2025-07-31,0.08674617868452075,0.16505579504198153,0.0492055468402922,0.17472177141317224,0.11753012163926213,0.13804593015486855,0.24700387016531683,0.02169078606058577
2025-08-01,0.08691183981259372,0.16503190056519187,0.049209086496704225,0.17448136453091626,0.11769252021481044,0.13810594686605887,0.24682176692432517,0.021745574589399477
2025-08-04,0.08708470306510697,0.16504641288101757,0.04922161759575705,0.17428861548267083,0.11784713895832152,0.1381785463601287,0.24656512753421814,0.02176783812277913
2025-08-05,0.08728183861950871,0.16502724479418154,0.04920312657270929,0.17412765261867783,0.11795639515335045,0.13821909244527325,0.246412181456262,0.021772468340036998
2025-08-06,0.08751982545222786,0.1649847801030252,0.049169086800415734,0.17396077261286824,0.11803820339151688,0.1382378434476286,0.24630205650351017,0.021787431688807417
2025-08-07,0.08780370771021496,0.16493253014637277,0.04915994009330243,0.1738190642840232,0.11809952286903456,0.13823874454426108,0.24614571845230884,0.021800771900482286
2025-08-08,0.08802105571645105,0.1648448285427012,0.04910463943140386,0.17362851395380885,0.11812021303104954,0.13820047491277565,0.2462673509071242,0.021812923504685732
2025-08-11,0.08821602340700528,0.16476669905583397,0.049067412918570995,0.17347024105493825,0.11813633035389841,0.13816202113535875,0.24636335067463158,0.021817921399762876
2025-08-12,0.08838738075455972,0.16472009678220595,0.049039795094749344,0.17321815685438333,0.11817199948625051,0.1381443167766423,0.24649690966346044,0.02182134458774835
2025-08-13,0.08854273262646696,0.16464884781059125,0.04895255604608695,0.1731019738177553,0.11820771047568124,0.13812044889845004,0.2466067365391081,0.021818993785860243
2025-08-14,0.08867574947199752,0.16455959494612538,0.048875062985930924,0.17301967829088474,0.11825069099081793,0.13810811953398916,0.24669279657907686,0.021818307201177622
2025-08-15,0.08870569124472642,0.16447894127101986,0.04880075859317719,0.1729078836705269,0.11827989591793937,0.13808977196963834,0.24692124215828903,0.02181581517468301
2025-08-18,0.08870403437877841,0.16436402636146674,0.04871391524654337,0.17277128805685232,0.11828083491860678,0.13803804497781488,0.247320569394627,0.02180728666531045
2025-08-19,0.08868665938798985,0.16424425914822183,0.04861715257923912,0.17273554782359654,0.11826848201744702,0.1379743598667224,0.247676119755449,0.021797419421334317
2025-08-20,0.08860570409187632,0.16411747097403306,0.048501004326176274,0.17276951422686873,0.11821545447157675,0.13789437896188045,0.24811042227726532,0.02178605067032321
2025-08-21,0.08853823574685808,0.16401726543654724,0.04836867255348202,0.17277770852970448,0.11817123541160612,0.13783195413766317,0.2485172860802965,0.02177764210384253
2025-08-22,0.0884759592526724,0.16395952968749436,0.048242395750716524,0.17277683974410976,0.11813145408148033,0.1377767202245296,0.24886901326715996,0.021768087991837003
2025-08-25,0.0883747723104055,0.16390138366262835,0.04797546780944025,0.17275169056577586,0.11813970598580234,0.13775991700260276,0.24933265666108623,0.02176440600225868
2025-08-26,0.08837310695498986,0.16380033670212904,0.047768759214459826,0.17270733349229306,0.11815127528219968,0.13772577890275833,0.2497152264543221,0.02175818299684814
2025-08-27,0.08836885615276098,0.16361851582414783,0.04754024132940314,0.17264460838349152,0.11811967301382625,0.13762216476207956,0.2503454052430062,0.02174053529128462
2025-08-28,0.08850299748153773,0.16341847252307237,0.04735828408994869,0.17254424019646278,0.11806153987136825,0.13749375938235278,0.250901354596762,0.0217193518584955
2025-08-29,0.08859137833152753,0.16319915243514807,0.047182990253313906,0.17250844641637897,0.11809037747536696,0.1373989247761266,0.25132624146206484,0.021702488850073247
2025-09-02,0.0885636599043804,0.16303837528481102,0.04701521440273829,0.1724435546390258,0.11810279098049208,0.13732751107435803,0.25182407137751756,0.021684822336676738
2025-09-03,0.08898276908193685,0.16284363273070807,0.04704253542775603,0.17210528574552633,0.11809129489678236,0.1372235515473349,0.2520475605241603,0.021663370045795164
2025-09-04,0.08935346742616583,0.16273566617565094,0.047055658661248154,0.17178013545646373,0.11805929345046288,0.1371419927146632,0.2522343699066112,0.021639416208734108
2025-09-05,0.0897624002035467,0.16264393479548533,0.04705322000799961,0.1714542426218936,0.11802962351222678,0.13706364880188743,0.25237695082463885,0.02161597923232179
2025-09-08,0.09014537668288268,0.16261442539152393,0.04706065556527103,0.17113744781331192,0.11813809701248781,0.13708342964512604,0.2522080560955738,0.021612511793822915
2025-09-09,0.09061134502189352,0.16261609524075388,0.047085023019906316,0.1708350861018539,0.1182543135506053,0.13712289313193898,0.2518597623003804,0.021615481632667667
2025-09-10,0.09100311175623328,0.16264071836415842,0.047131217837456246,0.17045124411681079,0.1185041691702205,0.13721608013619116,0.2514210474451658,0.021632411173763785
2025-09-11,0.0915110700560827,0.16265554827239284,0.04716251268714955,0.17009017733257958,0.11869123594589474,0.13727587626952895,0.2509725586738755,0.021641020762496146
2025-09-12,0.09196889635036151,0.16262283818331869,0.04719187975529631,0.16977285947257023,0.11887826037101576,0.13732979063572814,0.25057766180924457,0.02165781342246487
2025-09-15,0.09243777506514184,0.16257647452966875,0.0471843596371344,0.16952425375927438,0.1190561346040912,0.13736985645191221,0.250187510151547,0.021663635801230305
2025-09-16,0.09291590153781386,0.1625683326866301,0.04715729107348402,0.16921034807828012,0.11924799304138028,0.13744358085714298,0.24978563381308608,0.021670918912182677
2025-09-17,0.09335100607049536,0.16257053938996646,0.047129161309905514,0.16892035764717622,0.11941345367474743,0.13750678198902785,0.24943110317439893,0.02167759674428235
2025-09-18,0.09375803709919084,0.16256462648511621,0.04709666221831727,0.16864368393132395,0.11960333124955887,0.13758071825953933,0.2490707824119892,0.021682158344964213
2025-09-19,0.09430498127497733,0.16255829839185465,0.04709020098006962,0.1683561159416932,0.11976707008454256,0.13764320359472912,0.24859064837677675,0.021689481355356734
2025-09-22,0.09487552059215305,0.16254179711762215,0.04708997896366131,0.16805631320134037,0.11990834110848299,0.13769319785568482,0.24814026814223575,0.021694583018819526
2025-09-23,0.09534601458708622,0.16254799182652435,0.04705970966923611,0.16774487821196007,0.1200489673511571,0.13775390472614152,0.24779722875442217,0.02170130487347247
2025-09-24,0.09575085166627322,0.16257147410276696,0.0470240529322065,0.16742935736558212,0.120194802253844,0.1378231691376963,0.24749731381054915,0.02170897873108176
2025-09-25,0.0961170528907245,0.16259814707509465,0.046996588257421625,0.16711390882270719,0.1203352805341387,0.13789348694125664,0.247228124420795,0.021717411057861697
2025-09-26,0.09630951755071131,0.1626256701163717,0.046930427176990946,0.16683291303006592,0.12052634042546005,0.13799404842696614,0.24705253944703065,0.02172854382640333
2025-09-29,0.09647722667044947,0.16263752636695464,0.04685731591574718,0.16662291294833648,0.12070170920541831,0.13807766231174282,0.24689559149611837,0.021730055085232815
2025-09-30,0.09664767152838674,0.1626828847333771,0.04679590668006181,0.16625505611929436,0.12092185949153308,0.13818485103336717,0.24677267764131094,0.021739092772668875
2025-10-01,0.09677822643345113,0.1627261517869623,0.04672576942005415,0.16593748714098167,0.12109579178570314,0.1382586472141418,0.2467344550079738,0.02174347121073211
2025-10-02,0.09683964416226033,0.16275709689602455,0.04665671038398792,0.1656483791745985,0.1212504874687622,0.138316860195339,0.24678402344077466,0.021746798278252964
2025-10-03,0.09697133694053103,0.1627749636706445,0.04662411337655616,0.16535731784476612,0.12137908577710226,0.1383584796754086,0.2467876829542361,0.02174701976075514
2025-10-06,0.09686824669117002,0.1631543206487133,0.04649363514759244,0.1647488460888901,0.12179564694245867,0.13879448182460186,0.24627617311063005,0.02186864954594357
2025-10-07,0.09636831180105494,0.1643766170552993,0.04617698443912577,0.16366966851060055,0.12252287267658299,0.1397434187376992,0.24487291404368738,0.02226921273594988
2025-10-08,0.09572097019755661,0.16528751002659905,0.0458031490424432,0.16269782778358993,0.1229736297413938,0.14037442719508253,0.24455351849730406,0.022588967516030855
2025-10-09,0.09517542945814332,0.16599897778171877,0.0454582708855933,0.1616009731337028,0.12334513913930066,0.14091492645190878,0.2446314196887462,0.022874863460886224
2025-10-10,0.09377512797558427,0.1682822485142313,0.04460379246802365,0.15855675814861805,0.12627942589232494,0.1445507347069635,0.24097904694089095,0.0229728653533634
2025-10-13,0.092022442393005,0.17023421455040902,0.04368917287647103,0.1556577473958102,0.12892076031462701,0.14859719316469797,0.23798797660165805,0.022890492703321767
2025-10-14,0.09058671445132807,0.17203771461666842,0.042861001974758034,0.15294631167039924,0.13120694706704675,0.15227841882046092,0.2352865763078723,0.02279631509146637
2025-10-15,0.08925563510761222,0.1736852752020804,0.042101877838745506,0.15049852867520194,0.13320690956200698,0.15562208216633844,0.2328816127084361,0.022748078739578518
2025-10-16,0.08803601752706264,0.1752136845042891,0.04141511838844992,0.148226130821377,0.13500526798542098,0.15865986935984566,0.23073657137536757,0.02270734003818723
2025-10-17,0.0867758674128606,0.17662072899258777,0.040738724885418166,0.14615591685422147,0.13702025595207395,0.16167910937003635,0.2284503039246792,0.022559092608122635
2025-10-20,0.08561494885989217,0.17809408123890658,0.04012145618975561,0.1441343689992024,0.13880490328910478,0.1643525740465303,0.22649341965676056,0.02238424771984775
2025-10-21,0.08442369402781653,0.17973513025722643,0.03948487156563714,0.14190138974535504,0.14047723704501197,0.1670399496745465,0.22475154046769324,0.022186187216713327
2025-10-22,0.08357153254377106,0.18185437398205445,0.038942860037977395,0.13857786392318447,0.14216551926675108,0.16997217557440483,0.2229211118725984,0.021994562799258367
2025-10-23,0.08274827595862834,0.18362601522993469,0.03843009163382876,0.13567357667288632,0.14377170509155804,0.17266919229412905,0.22126849517149932,0.021812647947535554
2025-10-24,0.08187201416459404,0.18515552555354742,0.03792697855855669,0.13295685185525882,0.14550604739109824,0.17537201290216559,0.21958792837643754,0.021622641198341588
2025-10-27,0.08108455876402708,0.1864103448759066,0.03747341436219468,0.13054783628190564,0.14707763092123993,0.17779174761626154,0.21816096722358155,0.02145349995488298
2025-10-28,0.08042502382276244,0.18760198364209654,0.037080604772904015,0.12825885460758799,0.1483823590235257,0.17991711983642691,0.21702429507792992,0.0213097592167665
