simulation_id,BTC-USD,DIA,ETH-USD,GLD,QQQ,SPY,TLT,VIX
46,0.08045149171494909,0.04454312421269146,0.04577066910424508,0.12460094458164103,0.24331629377272604,0.11577553433057099,0.1711623083611979,0.1743796339219784
47,0.07994785786561691,0.18487834563377287,0.09442501722677672,0.14458893933562889,0.09911759674894544,0.14687952070591384,0.16046429982805652,0.08969842265528882
48,0.18790332119099745,0.06627908202010611,0.18798157677948932,0.170398355674274,0.18512791000166823,0.06822668869994607,0.1120802945291799,0.022002771104338906
49,0.10115427385337991,0.062220424731088055,0.22948405066145794,0.2439078256217601,0.058353131306022335,0.22679739247534877,0.035244243671891884,0.042838657679051054
50,0.02073266801738536,0.23350563361176868,0.09050264161257783,0.003798541331590156,0.14592749272179956,0.18782248722833889,0.1905335771380374,0.127176958338502
51,0.09967357488101444,0.21563746458292946,0.23173029413725454,0.06635956376150272,0.16808354215928006,0.04952376283390434,0.12991160378912012,0.03908019385499439
52,0.22509106264735343,0.21703975861221017,0.20712617274437628,0.13702530723029585,0.0037386834882950637,0.06712027321930103,0.06126334204134901,0.08159540001681923
53,0.05241862504526652,0.03468714987969407,0.2302912088263376,0.2296794099716007,0.10485080211916317,0.05899284404510019,0.2579116031605723,0.03116835695226553
54,0.2582245725860961,0.0026952270396203124,0.030813051569338043,0.09949879082444074,0.19799827096053566,0.08949756160506968,0.21587577917734277,0.10539674623755671
55,0.1758976884677425,0.2344832554255917,0.15668806504261895,0.0012634971044661425,0.053792709473232996,0.02096592194006914,0.11928965665401176,0.23761920589226668
56,0.14278243627541537,0.1956481129783065,0.1073507104566351,0.1919082407130728,0.10542770677970552,0.09259486792675382,0.08661559942087617,0.07767232544923462
57,0.07347736289568485,0.24504792344961435,0.04940364359968445,0.13770338389347547,0.13253923840464674,0.23540063391301635,0.08047848735772825,0.045949326486149474
58,0.1736502750031572,0.1009571822119236,0.1507783296340149,0.17402754790123154,0.15287271928201276,0.024448978679949163,0.1258486617234653,0.09741630556424562
59,0.07716726711583874,0.25178697649466825,0.03472183227736934,0.1392472572574484,0.10066761770083091,0.17371004435274384,0.21152818968087608,0.011170815120224428
60,0.08760114182349849,0.14324727355446207,0.21698688110881256,0.1984696528336154,0.257114782537636,0.06636917237389389,0.026756396066613817,0.0034546997014679114
61,0.09932453732442174,0.21319551135478274,0.19192221872751816,0.17886220693944865,0.08631140170544063,0.0420931938035684,0.017359331045401806,0.17093159909941794
62,0.00859427866229109,0.05745751870422849,0.17419725021065116,0.1343165633245833,0.04891699850148784,0.18663662956429047,0.18859076064176078,0.2012900003907069
63,0.049322301595388376,0.18081381176779973,0.035297408707522036,0.23482023457222576,0.024193079208924155,0.046973553779808254,0.2517616317791534,0.17681797858917822
64,0.03352198318661106,0.11135768225016637,0.015598071968034035,0.2237911478792629,0.055659275284004356,0.009412612231233795,0.2757913315655846,0.2748678956351029
65,0.05247420766964838,0.20108894801720859,0.02406838950645885,0.16787563101713057,0.07611456745783077,0.15354301780028706,0.20832980207965177,0.11650543645178414
66,0.16961731824340576,0.10997531822008791,0.029854771345546968,0.14561836365934622,0.054409808387525856,0.17037300199597316,0.23302536178368144,0.08712605636443263
67,0.2554997790413823,0.04742020657001536,0.11228857849334886,0.025819492967185654,0.12684321413590008,0.1766019744916157,0.12200950853045388,0.13351724577009805
68,0.08989819721241059,0.09703912787182661,0.07260950141086399,0.06475133341910233,0.1925639035983634,0.19820819677957494,0.20522091817173307,0.07970882153612519
69,0.030562614062842445,0.06929286187033945,0.23165944384641304,0.09032856286448102,0.21068438967948389,0.15867274534207956,0.13255215158492362,0.076247230749437
70,0.04586382377155655,0.004729267458495081,0.0057409076260520895,0.1705452071804943,0.21473677456012374,0.06677762284022495,0.3200411132622083,0.1715652833008451
71,0.05497044632107823,0.1251551401295122,0.16025040020705436,0.1219252286801299,0.14444878232746397,0.2330213381057966,0.07018627535459177,0.09004238887437295
72,0.22170156660388401,0.09799665758449042,0.10885192390538792,0.1618775166582561,0.11118608225159449,0.07538768150727965,0.11609344213821822,0.10690512935088929
73,0.05833048644435373,0.16526198422630467,0.0417912333183614,0.09140508702454365,0.10828713778784468,0.1713623484458367,0.19362779336809183,0.16993392938466334
74,0.21363569277732603,0.05402704460824254,0.18001504663761936,0.0024770825611949844,0.010553097532475995,0.2014160518127892,0.11903518656541937,0.2188407975049326
75,0.16892088384547557,0.14462509327280862,0.07549141303924341,0.11047460971570432,0.09468728617563071,0.2201883890397377,0.03523780966096677,0.15037451525043288
76,0.15624524221614225,0.0553864634790734,0.17347678759909843,0.012711959032633752,0.032288001521416095,0.04757805560331951,0.24196487578666784,0.28034861476164885
77,0.0840313272095237,0.07169564073623909,0.13480144378652892,0.156317035762337,0.19688014256755831,0.14939466987074004,0.011755837199710939,0.195123902867362
78,0.09141981242723049,0.16641919782671913,0.09978845245756812,0.20644918169665563,0.17200402791617217,0.2080492906102947,0.04226330509515018,0.013606731970209538
79,0.10742734976420765,0.09092630682429387,0.018258000230974195,0.20321962439977254,0.16129900063627117,0.07671116279490466,0.20319780868122303,0.13896074666835295
80,0.14433660182506547,0.0110666693007191,0.15735521368331556,0.06450460824693893,0.1342293925346112,0.17993254378531603,0.1526173727732677,0.1559575978507661
81,0.005250057945443402,0.020177315669378682,0.24919804610961885,0.13409912903680662,0.2671381335530913,0.07132562223858867,0.2087353493818287,0.04407634606524377
82,0.06358009249649499,0.024847712581454164,0.07259152668357303,0.22911862486749612,0.21189650435276763,0.10222429922968536,0.15890429831277683,0.13683694147575198
83,0.09659285858377835,0.20197508061651262,0.17699827586069275,0.14725998202589244,0.21894346474435095,0.07015146546441577,0.06798102025673561,0.02009785244762145
84,0.17209476780471103,0.14489009122150887,0.14934823144295845,0.07420998113059979,0.15455512736100363,0.13554459111425518,0.08169320713718044,0.08766400278778255
85,0.19436129552572143,0.011411261568093946,0.16579870692239426,0.034373983550268127,0.2271596458028925,0.08749775944168169,0.12751885208856775,0.15187849510038035
86,0.04018995604506521,0.2453249091342936,0.08484619107064545,0.10039891858693388,0.037140258036450755,0.1839220234150171,0.19908632654860628,0.10909141716298781
87,0.24330076836073664,0.027017878782051655,0.14405949884988078,0.22535837854796412,0.07431281651612742,0.20967730555453482,0.07193378315298406,0.0043395702357205655
88,0.032940544770447146,0.07655329031453907,0.05066143633608909,0.12030110107483734,0.13020886760796063,0.2134481105048004,0.14697282223503938,0.2289138271562869
89,0.14842887323063594,0.25827054010735234,0.19438948103994894,0.06793909210358204,0.03713687529940294,0.11317833071344958,0.018855049109700026,0.16180175839592817
90,0.18157148397397324,0.038969209400452155,0.2113879220762071,0.017064915587692284,0.15395777992187268,0.12677593081580044,0.14583960431840468,0.12443315390559735
91,0.13632757424701494,0.025378086026501896,0.2009535333187703,0.13052674805587455,0.04182107869495075,0.17316210571162743,0.09477680348682248,0.19705407045843767
92,0.11905178357631836,0.04593377701734896,0.15779199999423027,0.23280275528515162,0.2021453474672566,0.06162834500918937,0.10181182483926435,0.07883416681124056
93,0.2581029027009378,0.059973968914240776,0.040954361028372036,0.1914314081725694,0.04315565347733362,0.021259145565776277,0.20977436362340302,0.17534819651736705
94,0.05557494029048642,0.17383662520549606,0.10075058380236605,0.1744237800737405,0.16147564884994337,0.1965414756545773,0.07824894867982332,0.0591479974435671
95,0.28500364011014195,0.13706434404719178,0.03851737098176374,0.245306600442453,0.04082674497460271,0.09994569813111949,0.057179269514723595,0.09615633179800372
96,0.13278084126336448,0.13338006827260013,0.08653547920302782,0.13157267884447946,0.16285485465504485,0.13473138414145427,0.13703138034184995,0.0811133132781791
97,0.05322834153336853,0.05515798911435745,0.1382774430657582,0.1607953422323459,0.1912572088667741,0.06939699984013459,0.1948761339480569,0.1370105413992043
98,0.1263157261074471,0.05359331879159818,0.050011119815626656,0.1732754013352811,0.04533958084102815,0.34648990794672196,0.05730532660862076,0.1476696185536761
99,0.11874089358181189,0.13512525676365011,0.13443856203121568,0.10181246551568157,0.19389536953969214,0.036083414689385376,0.13191538186374893,0.14798865601481415
100,0.18426576978721135,0.18077128934338746,0.21164349106696398,0.17013404627441736,0.04370920359759165,0.04880080680242656,0.08052091715600691,0.08015447597199458
101,0.14341379746140873,0.1251397198871471,0.06751086681807665,0.021062567681598594,0.19262524751201346,0.1570978666662683,0.1043347867325657,0.18881514724092158
102,0.08327992912534021,0.12519880143257173,0.08843788854767125,0.015142281806178126,0.0869163888986485,0.1956750399523457,0.17179106420375304,0.2335586060334915
103,0.03240069542756622,0.24366930757477454,0.031611177738549226,0.2364362764997885,0.2180515546758204,0.1732395429668678,0.04212512499254327,0.022466320124090063
104,0.1491415321706754,0.1612905762018545,0.130982666447507,0.20792529337118612,0.06969122643979163,0.02334043696599913,0.155833406615863,0.10179486178712324
105,0.1241637896973223,0.12150778672891399,0.18364482599747917,0.006605430657649964,0.20789863765240413,0.19447715386229966,0.07594904536642678,0.08575333003750396
106,0.11829664527518179,0.04589186694554814,0.16778057430541637,0.0683274447842143,0.3614693506714338,0.009424090120432693,0.07353387731486409,0.15527615058290878
107,0.030506846824573275,0.06739803583516311,0.20196282237018073,0.20764991124410107,0.220777114098777,0.14797356103585432,0.021474373688276493,0.10225733490307408
108,0.22542050938370162,0.2302912377264665,0.0474373034705043,0.11991462534271217,0.02039520749611798,0.21463049715821966,0.005587144445684154,0.13632347497659358
109,0.11626056769628688,0.09281919671715762,0.16277955304316025,0.15321880783621175,0.09228247031608419,0.2064783995779948,0.13188121326457322,0.04427979154853117
110,0.09979060757351463,0.26679744462142074,0.0780111312709976,0.08961181983436695,0.04093853460572939,0.2719238724849156,0.0628349861722701,0.09009160343678504
111,0.12817524841174374,0.010376423973348684,0.14952219815575,0.13471706273460932,0.014518153029942084,0.10300395660314912,0.24789911984824065,0.2117878372432165
112,0.0013971674594776213,0.31516095821594176,0.11329699496706946,0.14754292046064538,0.14049683670522628,0.051199558548372125,0.009780941339051582,0.22112462230421587
113,0.2370352986476625,0.029566121332650915,0.05935368810002452,0.04723014039076059,0.12077185964070657,0.13657492849517947,0.24381981941850056,0.12564814397451493
114,0.15358939333688051,0.09098992180642551,0.22244860598192406,0.04030287007237228,0.0539052374910463,0.08655316312606395,0.11094642405310182,0.24126438413218548
115,0.18140248474733237,0.12251264157803325,0.14264808595949358,0.24640535908494174,0.011650796692037307,0.030849874263889965,0.25599090529459423,0.008539852379677566
116,0.21173751639072394,0.01050903781283491,0.09762476694977183,0.050089720316570385,0.19254714227493674,0.2251615245190207,0.09634203636179287,0.1159882553743487
117,0.01208765332990124,0.07387705392947881,0.23172811421193612,0.05408847576196155,0.23769941683722212,0.07585071158155511,0.2365577707869294,0.07811080356101568
118,0.10338299636007095,0.1430177643271106,0.07553004762007477,0.13206973193856222,0.028056845796376968,0.09366886068908883,0.16566272946116375,0.25861102380755185
119,0.21388760012452188,0.15692189818080243,0.1370742049753355,0.05224099224677882,0.01550511509690078,0.28525738369423115,0.02459588621654609,0.1145169194648834
120,0.19215427280063413,0.14409480607035605,0.11139398400322965,0.17023145460881717,0.056067562793072755,0.04256051918559592,0.2278568589397812,0.055640541598513026
121,0.033341778480327065,0.11932594307853574,0.157575226283718,0.22326164737489912,0.11283923667847806,0.020571029809401422,0.11845124834411375,0.21463388995052674
122,0.029713254429341196,0.0744500657664954,0.07638403807764194,0.22056228368498976,0.050132323634531004,0.2733271291865931,0.06302977487318348,0.21240113034722416
123,0.09492701485509025,0.1649846460726273,0.09266578440751244,0.07140904855754177,0.13588550055672832,0.17603491606976726,0.14777839919219526,0.11631469028853741
124,0.1673613654809466,0.0037588276817121123,0.2784401002430714,0.14092885867623273,0.2298638882493722,0.0037844922576587866,0.06645005745718334,0.10941240995382281
125,0.023388134503602234,0.19675663293471968,0.07991884210417749,0.16428871569061984,0.17263506814503934,0.15392971300797975,0.006791842607977916,0.2022910510058837
126,0.30034786249788137,0.26257631844781587,0.041693247303732105,0.012708103410293645,0.0049292091692197705,0.09532088106948597,0.061948594710643644,0.22047578339092758
127,0.10237576215874677,0.23594322745093407,0.0786334586590986,0.12209635810521909,0.09071576580333858,0.2255285295271641,0.07622010869459742,0.06848678960090124
128,0.11622320936334767,0.04077727326898649,0.250846245832081,0.23447347431915355,0.05679357913551358,0.006594552615621823,0.24162243896133942,0.05266922650395647
129,0.14637723019800772,0.06058866575096694,0.1185161809089409,0.09292711698714506,0.21661061347694388,0.09209445698155701,0.12374112176218854,0.1491446139342499
130,0.02377955804819095,0.14018965926248667,0.2163122189587085,0.11422982627083005,0.010301061498188907,0.15360569040134248,0.25069948037240514,0.0908825051878473
131,0.11299744761869815,0.02784118127109361,0.10918061418324848,0.13941676623139887,0.15455574643603126,0.23019128539436792,0.061904329178696336,0.16391262968646544
132,0.19112520788632534,0.19044252594808084,0.1427445750167914,0.17850336257628718,0.06049467760156173,0.03871155753077568,0.190459260268087,0.0075188331720908936
133,0.05306098996467993,0.20349807351266322,0.012021029528092921,0.22822013909765837,0.16603841251922336,0.020421428387400953,0.10543532182544255,0.21130460516483857
134,0.08157658373816958,0.04840491866691666,0.04973848814858999,0.0898664691160608,0.044625610910100866,0.20969324117282095,0.2303895969401459,0.24570509130719528
135,0.23762547586739302,0.1336388963970964,0.04671735748096532,0.06796953951275908,0.07983416413361598,0.19850323275776255,0.026594439535974474,0.20911689431443325
136,0.20153458832666907,0.3068279305581409,0.17024958930637743,0.07503114256279143,0.1538519105155478,0.025934359307885155,0.023568405656144858,0.04300207376644333
137,0.06661501359010215,0.12784606623393324,0.13163728063952376,0.1614278895202702,0.04340674520081283,0.2088381852349171,0.08825913445385418,0.17196968512658636
138,0.1968582348630751,0.2514648236675442,0.018995970833332303,0.17619720473422223,0.03954442023442552,0.12999267938736447,0.06615684122716545,0.12078982505287078
139,0.183444372331827,0.13136967811882347,0.03891343589891181,0.05476814900230658,0.18047803183733596,0.15364107099637733,0.10609047461082584,0.15129478720359193
140,0.07616165195862258,0.19304252275899236,0.01690818315821718,0.19766515692135767,0.19943162742548406,0.16074372150963978,0.08693794014870036,0.06910919611898592
141,0.11432036932843488,0.09761215961652213,0.1921434694792683,0.15551661409775167,0.16001858318647774,0.1043538047182736,0.05773898000580295,0.11829601956746887
142,0.16741962755404927,0.0976241143835853,0.09608537156039541,0.1174310903798031,0.1522443409375886,0.1561350563202162,0.1494944201964705,0.06356597866789153
143,0.20882235659164217,0.14229229217231165,0.22491340883838434,0.10587182729290076,0.05382889952893494,0.0538548273296128,0.1946617652104816,0.015754623035731614
144,0.058337268104903105,0.09874837333139909,0.17383543242850433,0.2041238740915551,0.18985261719353294,0.020502313151432246,0.06459058281984924,0.190009538878824
145,0.1251672104727118,0.15596643964893603,0.01926236345759737,0.2582836254778835,0.12178863809281601,0.09688041597977616,0.19219424807917218,0.030457058791106894
146,0.07403050253150031,0.18524520307124656,0.18643032590033098,0.0883734509367987,0.008792328928100501,0.10863146761688308,0.15478652742711524,0.19371019358802466
147,0.08310162786202194,0.06928597818690138,0.20123744348181422,0.14352160781013598,0.03813027410414893,0.10081296604934138,0.1419917446554863,0.2219183578501498
148,0.03032295946183446,0.0824400624986831,0.08040325701765585,0.18858222644237801,0.12249505014437494,0.16770314009483936,0.14102600924385364,0.1870272950963807
149,0.11623656563158792,0.09447661930038091,0.11462242620253114,0.293990090030181,0.27889063366220057,0.00847769154362225,0.0003788678490289475,0.0929271057804672
150,0.16554677459885594,0.14649669321712697,0.17559064560932897,0.1621326155164188,0.059104199432033135,0.1290111697466998,0.07845501638967478,0.0836628854898616
151,0.028950356678220983,0.16653950894942715,0.1016207293932634,0.19487192912867735,0.20758580447668384,0.05159783848184845,0.0073441446451653495,0.2414896882467134
152,0.14970830473579047,0.16281898888685672,0.1828682033848834,0.04823005576984639,0.12798529252979482,0.05452972618274292,0.09361360398644014,0.18024582452364518
153,0.1553927469534905,0.13745633017285802,0.03906208402133217,0.02788291333769649,0.16809053713190508,0.06492670503294885,0.22634107730676972,0.18084760604299924
154,0.2758456617985741,0.08007375729296085,0.06637005961060007,0.2781364632746614,0.025493825846201818,0.007657385305458596,0.06122395456907239,0.2051988923024708
155,0.16672743658865619,0.09567726884954227,0.12037863546781387,0.20523653511124185,0.030800665753905606,0.21108595454385892,0.11144556734980601,0.05864793633517537
156,0.13359952088786833,0.05793734914660558,0.08614038935403125,0.20219231844793722,0.04070161351447767,0.17753101417573106,0.1612946981739561,0.1406030962993927
157,0.003925805245991593,0.20197390351043906,0.22491639045416328,0.013284469689886854,0.15254438625881667,0.14898520483246125,0.17669020723574858,0.0776796327724926
158,0.2353862438039574,0.17331914598994297,0.14879809075437087,0.039348068322715514,0.07685640013921785,0.08718167014034336,0.031849640414437594,0.20726074043501447
159,0.006464062581143252,0.12711983126213672,0.09998005211989383,0.06357048867456558,0.1775727280910566,0.24817467460232903,0.02149760726408607,0.25562055540478895
160,0.14904959986248797,0.07270506636277993,0.0009730900485722431,0.10591423865404198,0.07615058085670796,0.016668206610426315,0.2815556803538287,0.296983537251155
161,0.24954756337113493,0.043465997486019134,0.14958280587505604,0.04517289376380522,0.15096702883875054,0.048569581007114816,0.18593232665594547,0.12676180300217382
162,0.027498623868329193,0.18642138754918194,0.15750327493093283,0.10376086047692494,0.09339514026743391,0.13685966799725277,0.14779054138640182,0.1467705035235426
163,0.2208104112770881,0.22029510429191654,0.08592525790962545,0.026905564907013367,0.05545313192067522,0.13685655290128293,0.17711441859154758,0.07663955820085083
164,0.10617604598378605,0.07458274911633342,0.0878900121991115,0.18659421435665247,0.1621139773184341,0.04523424589843559,0.15885718894561468,0.1785515661816323
165,0.06830974072188431,0.14869347361322768,0.2418479248156001,0.06342501678780647,0.235645279458156,0.08454166163618615,0.1535231801485449,0.004013722818594402
166,0.1770352213687055,0.22378500027440232,0.15782241603993025,0.013841574051131888,0.19043709180348722,0.20140648239788678,0.03139754819743557,0.004274665867020404
167,0.1326229460051863,0.05927551952734361,0.11783914834021594,0.202292390473903,0.2300090734470688,0.06562669846707544,0.10162879655796123,0.09070542718124569
168,0.028714533873013596,0.031154861248681234,0.034563483880014,0.27128151916279597,0.27906558328370373,0.23710241170496543,0.08901003774826144,0.02910756909856462
169,0.15563598685648816,0.14520080508116154,0.003110344428738001,0.18561912490115948,0.3359055425774924,0.05938201787762243,0.004920919061236732,0.11022525921610125
170,0.13713021023808583,0.13693989897491096,0.08754224992516456,0.05120680470410126,0.16137650824385433,0.13102801704849767,0.16323082448793907,0.1315454863774463
171,0.12610714010208035,0.0943773005992656,0.11600325222260942,0.03239941225016065,0.19730782436654495,0.12400418587665715,0.1553015010977568,0.15449938348492512
172,0.04947987530413786,0.19671731509532722,0.18804443691133563,0.11275365926257909,0.17920162091626912,0.15895739852950871,0.00914584052686229,0.10569985345398007
173,0.14559615855378888,0.12982514083216623,0.1387021528019173,0.18974546887049124,0.0028279442103389084,0.21800760058548815,0.1490389758846202,0.02625655826118911
174,0.17284328593235493,0.21831705344315605,0.1669025434399116,0.07518991990776368,0.007747177236899679,0.06530274070965117,0.03899058201215793,0.2547066973181051
175,0.01682701425214565,0.0049713084526230075,0.3017792051798136,0.23323994061454087,0.17904643723934546,0.09134986000610752,0.030226427731572008,0.14255980652385197
176,0.22049995827662472,0.09703035291823146,0.11488792981090139,0.1454020907732843,0.02680419327683034,0.17165581223569448,0.18258235868116476,0.041137304027268534
177,0.014955235976818118,0.10086815988593185,0.2950025119616924,0.10549843396444114,0.06277905289762438,0.03250718238051988,0.3158501922993919,0.07253923063358036
178,0.17534250952891725,0.21114487330866108,0.16404962307102422,0.07815974473186807,0.12222815686598353,0.04839051416328833,0.12193151574683592,0.0787530625834215
179,0.07073120153207296,0.061840929234764544,0.06048228424498242,0.15121435904533279,0.09054236197652596,0.13609640744515986,0.2075341473691015,0.22155830915205998
180,0.09603026929725934,0.04498438798411034,0.02904029051712435,0.16054516673365923,0.19729245821524763,0.23328849828479617,0.07075082494211768,0.16806810402568523
181,0.2592863293123754,0.0038298225888479666,0.10112758084743576,0.03712907944977641,0.17280227936735562,0.25777946294210413,0.009689195283619367,0.15835625020848532
182,0.1628252329776495,0.04840340745823261,0.041952476605669,0.1108925837133391,0.05752332352693287,0.07992638499030208,0.24730493483881055,0.2511716558890642
183,0.07770846668222185,0.12217393756275562,0.014227535136146332,0.1712041039013589,0.08312579985273752,0.24956213405110603,0.2290749470136202,0.0529230758000536
184,0.07780430957349817,0.21827108837983872,0.01761361389833593,0.07051336202791739,0.1733618974124609,0.1865405691409307,0.17129315709109771,0.08460200247592042
185,0.04362642671106439,0.14978247158950728,0.22090095392756068,0.20723720636736662,0.20630969682879216,0.024393577872097852,0.061099904651142976,0.08664976205246812
186,0.22211153854398222,0.07263887629228748,0.036607981800732554,0.22583505603231097,0.03386344531770054,0.1552977552424788,0.19777768477365817,0.05586766199684933
187,0.15644786775863756,0.040051268887951366,0.15794139327686701,0.24197097141216534,0.1365465339185693,0.06665566227693911,0.0328783346288142,0.16750796784005606
