Date,BTC-USD_rolling_vol_20,BTC-USD_rolling_vol_60,BTC-USD_ewma_vol,DIA_rolling_vol_20,DIA_rolling_vol_60,DIA_ewma_vol,ETH-USD_rolling_vol_20,ETH-USD_rolling_vol_60,ETH-USD_ewma_vol,GLD_rolling_vol_20,GLD_rolling_vol_60,GLD_ewma_vol,QQQ_rolling_vol_20,QQQ_rolling_vol_60,QQQ_ewma_vol,SPY_rolling_vol_20,SPY_rolling_vol_60,SPY_ewma_vol,TLT_rolling_vol_20,TLT_rolling_vol_60,TLT_ewma_vol,VIX_rolling_vol_20,VIX_rolling_vol_60,VIX_ewma_vol
2024-11-22,0.03506579805472397,0.028565022870476745,0.0316385448518289,0.009987629381827814,0.007787396730135078,0.008728563960980693,0.0460610969128568,0.03578375229144527,0.04528687039517913,0.012731359380066877,0.009552168378432684,0.011735591905747108,0.011937513525943246,0.011233306238934062,0.010339086543434196,0.008928002545141945,0.007883393867063777,0.007409950401237403,0.010171073769442164,0.008528276944181602,0.00861601480120876,0.07612350067393245,0.08435054401401855,0.07123793677996222
2024-11-25,0.03811679807604193,0.029488918694443863,0.03628078930223882,0.010077107999958078,0.007848745618975214,0.008609330110454167,0.04599647272442056,0.035809485260066554,0.04309666735882215,0.014267662993724966,0.010289266172266404,0.014635420108683754,0.011935771409540214,0.011146393652600851,0.009836661630053178,0.008931179587101101,0.00781209826730144,0.0070760022274202255,0.011764886419352454,0.0091163221847842,0.011503588742300407,0.07636722396429547,0.08435467559179251,0.06855554365639938
2024-11-26,0.03803536445195642,0.02922902873829344,0.03518427526073289,0.009961097080707745,0.007577976815073961,0.008189208566826586,0.04660373127078764,0.03541639680535969,0.042430112713320055,0.01397627371805157,0.010267737975046643,0.013949622119509592,0.011815348075483748,0.010363275678016403,0.00945061349572777,0.008970878432098723,0.007294082440829103,0.0068227278164066,0.011806738107453202,0.008854352951528264,0.011067598079732417,0.07649013530574143,0.06827755375493577,0.06559295517866601
2024-11-27,0.038442528669790026,0.02959464899454219,0.03505521762522328,0.009982274287227786,0.007595349531376954,0.007970770122040519,0.050697180438819954,0.03749304615098472,0.04895897954346649,0.013895887820823283,0.010268957182810953,0.013298745185154934,0.011827551518076544,0.010422644868839778,0.00941078698439086,0.008971019204262623,0.007303247808702259,0.006655059422353621,0.011885049949473994,0.008730781071207979,0.010672199570365398,0.0750306862839698,0.06814206593675601,0.0625134202498711
2024-11-29,0.0370598114922014,0.02917718678360241,0.033411039874386476,0.009526775244955626,0.007564145819098589,0.007625534715703303,0.04822139901991026,0.037151019463088276,0.04671733497152218,0.013773161422087243,0.010272576389921765,0.012942110024897053,0.010195129886613601,0.010463092845268952,0.009293461499987173,0.007489025102169269,0.007310283000464175,0.0064940877006157555,0.01208125683591231,0.008810513980722821,0.010480727164176275,0.06588597931834873,0.06783443383819518,0.060149753132666746
2024-12-02,0.03722796119018027,0.028655112408259138,0.032811948552067934,0.00962087186036399,0.007439470756408586,0.00746039930272488,0.04870196152976793,0.03624854394683764,0.0455369756553183,0.013858532247756884,0.010292726723245925,0.012615716218540723,0.010309708321526495,0.009832829135945841,0.009301160778140511,0.007486629906891064,0.0068977292779757084,0.006177140077479321,0.011543510407030026,0.008819882996999807,0.009969193673864798,0.06552440067419919,0.06569780882832031,0.05721704531815008
2024-12-03,0.036744174979304337,0.028386859822287565,0.031316582553404394,0.009472345840215866,0.007348584493252969,0.007204879447950621,0.04807733328806516,0.03619176328646153,0.04366300789886009,0.01386617954725222,0.010284872886174303,0.01202315473884457,0.01022060729790163,0.009736738723412838,0.00885103718079008,0.007417930272220888,0.0067914847949197945,0.0058904702157404005,0.011301887149974238,0.0088514902025902,0.010055613435367707,0.06538284551009567,0.06363379550493856,0.05453261086073829
2024-12-04,0.03681791357829354,0.02850673897552854,0.030369997800258366,0.00937776368533531,0.007363925963915044,0.007014102696766692,0.049005892050264975,0.03686766791835679,0.04426360379637157,0.01387895894271993,0.01027851766130452,0.011478481710824292,0.010201457074926654,0.00978313687789703,0.00894994950487766,0.007147502409814988,0.006807770537423629,0.005763872832586554,0.011483178693063714,0.00892171491291937,0.009968376757342273,0.06489922700895118,0.06363548253886094,0.052397225340097435
2024-12-05,0.03349732869085293,0.02872737407310664,0.03055543673229511,0.005785726218877078,0.007415035439820857,0.007029996419236462,0.04269014582683381,0.03674026894565042,0.04266103840763714,0.012228346758623571,0.010329526982951462,0.011148066260243127,0.008549285116790846,0.009463689772930625,0.008703493702976597,0.004920461831719996,0.0067293062177569505,0.005600238043243018,0.009348952195463101,0.008929824447389758,0.009482221485718296,0.04776563161724238,0.06299854504558976,0.050122979934678846
2024-12-06,0.033810270458289035,0.02891558040676846,0.03014415855282194,0.005879070874821813,0.007413606908639745,0.0068549620317940796,0.04204601343201737,0.03717547196422162,0.04219040211006235,0.011595044084768623,0.010092182800201584,0.010608224014111965,0.00808047407970551,0.00945200112956409,0.00849210756112886,0.004687517985543767,0.006669214557218663,0.0053269923959443025,0.009041202131833554,0.008920899827548182,0.009022591386899976,0.04723862037429472,0.06325207294846767,0.049782813347875786
2024-12-09,0.03567113393826899,0.029190598789527105,0.03210938601674186,0.0058873300246870775,0.007415506520329288,0.006748284594606392,0.045981127413833235,0.038400755940391995,0.0481042809057389,0.011779398794505905,0.010091804139200546,0.010570418262055818,0.008331040155009973,0.009526459249391427,0.008736706626209064,0.004813237043052239,0.006704536491992425,0.0054817896000818635,0.008986314332702822,0.008974667189241909,0.009246168262481045,0.05409825828145907,0.06483332588382966,0.060498508921181554
2024-12-10,0.02865019413713608,0.029087259724799388,0.030816430915387303,0.005767359014375289,0.007411551886490321,0.0065158218351123506,0.04495064478160763,0.03852668299347487,0.046722562937667654,0.01082237031329143,0.010222662198629455,0.010757947573066792,0.008380017776826674,0.009516453339858805,0.008480925545299622,0.004880599499525484,0.006728508092909921,0.0053685566851055366,0.008981102134383396,0.008887264706037063,0.00896807324802809,0.05409314964622464,0.06466522980253077,0.05754672123448855
2024-12-11,0.029856126475158926,0.029286153359398426,0.03192150298983415,0.005474415746500759,0.007425454845350349,0.006259035243322449,0.04519625230035893,0.03901171884731182,0.04695287331216076,0.010700286572157717,0.010251211328687665,0.010503390597419839,0.009190846968294983,0.009743098715011464,0.009431417729110653,0.005074670522664593,0.006779801846852222,0.005524629107318261,0.008544042543434077,0.008939064865145334,0.00904823975743329,0.054765293709872986,0.06477030734789187,0.05608102886250121
2024-12-12,0.029699831373593614,0.02932488210320741,0.030938730851963338,0.005605970188442441,0.007453136136784301,0.0061429898315695204,0.04480942939484608,0.03901474769887549,0.044672055303879195,0.011023090600812122,0.010389517204005595,0.011237489884169297,0.00934966908509173,0.009770118616687798,0.009432586712394182,0.005251816196332714,0.006809153704444824,0.005613010194747345,0.00873539695151412,0.008933895707060319,0.009306619061863112,0.05406003654108898,0.06468380692022163,0.054138947265593956
2024-12-13,0.02795313208846597,0.029284318196105587,0.02951481133449061,0.005512453654781866,0.007307744152604134,0.005861282688406356,0.043120711848236695,0.038764946209770196,0.04250062135331707,0.011430454005436737,0.010340339242200838,0.011371393464017773,0.009231582152837403,0.009309583555312733,0.009115855968131198,0.004990678589915315,0.006489070476512705,0.005347052759424587,0.008994496057269295,0.00900458438642377,0.009232084475942889,0.053889781948852127,0.06329531741351023,0.05151989642359055
2024-12-16,0.026799293916066266,0.029306541041307036,0.02821094639023163,0.005305451300496808,0.00731837571531226,0.005596400826649569,0.043126051113495475,0.03852301147422499,0.04042701331509703,0.011404214477697088,0.01021738235365611,0.010850372723883684,0.0073337110368479445,0.009442024451648427,0.009347030317692007,0.0038485916087827267,0.006492293095132234,0.005199675332201296,0.008991529818791958,0.009016419244228984,0.008927126732297763,0.047363904879193036,0.06382478850686762,0.0529913496858982
2024-12-17,0.026836154087410212,0.029273633614018354,0.026921824255457447,0.00551847442720451,0.007375377859421406,0.005581625625615886,0.04327631008895167,0.03863306668440378,0.039875711983896306,0.010710398809903475,0.010228260418573814,0.010379927508050432,0.007534647545912038,0.009476263550946785,0.009237059104310883,0.00402214354113433,0.0065245354742537965,0.005182725416033338,0.008998023500759383,0.009028394246955883,0.008587924434294973,0.05028741571837158,0.06461124305102627,0.05550621639905518
2024-12-18,0.030243147268109852,0.03042739679207838,0.03223989163837378,0.008044493000841183,0.008133905541948525,0.009142363608663785,0.04591425076867443,0.039782876200283444,0.04420631972382523,0.011387687231442727,0.010363060053863622,0.011362290358063932,0.011562855049307973,0.010651349466510208,0.014716385706402178,0.008004737200676905,0.007635240017405203,0.010381481264228028,0.009370814687505032,0.009144152725490774,0.008824024587362663,0.17274761185384085,0.11501290537252841,0.2260730015488454
2024-12-19,0.030563500440766955,0.03054349518970908,0.03171648136643847,0.007991526685507776,0.008078083528960823,0.008797817506558635,0.04784115802714816,0.04030293859004318,0.04516854566467515,0.011301800498211972,0.010364943162879467,0.01086539885255068,0.011628999760992268,0.010675381415816507,0.014045839976815966,0.008003281058427257,0.007627936086201631,0.009894029358492486,0.00991981537372799,0.009273103018666243,0.009219001226089478,0.17656125897263497,0.11646975752251267,0.22396148562730359
2024-12-20,0.028825838712176574,0.030352278220444392,0.030191211529290017,0.008122452844796482,0.008195998707723763,0.009602782154796543,0.04313839530884682,0.0402740239074313,0.043468609976343275,0.011401917661040326,0.010435386945936197,0.01098627601939645,0.01174210096063679,0.01068914178994786,0.01367650849795203,0.00838166465138945,0.00775961849178229,0.010333764086070682,0.010033891989945202,0.009306772713314669,0.009212801778665345,0.1861572068656937,0.12087134273564451,0.23117237586850073
2024-12-23,0.028794928138784218,0.03037560048969563,0.028737968744778877,0.007750551353072271,0.008188082180895557,0.009167663311217754,0.04402820556733411,0.04050152817129839,0.04361012057105499,0.010954227135313094,0.010403520544182691,0.010517479946995575,0.01188950780782305,0.01071199097319247,0.01333918384774002,0.008462584706911426,0.007785262571592279,0.010040432290580542,0.010203123293066274,0.00931715202969668,0.008971332996392108,0.18583329928160428,0.12083231945900434,0.22273665143162802
2024-12-24,0.028015578835150177,0.03026595750650726,0.0302849563058324,0.007640198496409349,0.008254399981584962,0.009221302017827527,0.0441612841299868,0.04044740094628307,0.0419979938704095,0.008815941832611512,0.010356828194370693,0.010048383652026148,0.012175629182991107,0.01082754124768622,0.01325024376999484,0.008789006345767422,0.007889051785655294,0.010136473998744368,0.008110795907594009,0.009339451310573996,0.008837298926343043,0.18916656828402384,0.12246382055055721,0.2179765083502048
2024-12-26,0.029128208839018413,0.03016532634772791,0.03102543621674226,0.007605291798672326,0.008236386461251197,0.008796942798901489,0.04512902444286141,0.04014058279300404,0.042584465492658506,0.008941538035781732,0.010303374358939184,0.009827428478186297,0.012173362560457132,0.01064183817151277,0.012631036253204742,0.00871917035303419,0.00778384777667083,0.009645056399511688,0.008110409001347877,0.009269226944468084,0.008429801923611705,0.18889702719800422,0.12098357893499823,0.20750648322699725
2024-12-27,0.027688120966149154,0.03029427155798124,0.029919128863142748,0.007714039671599965,0.008300013281294165,0.008631385070534318,0.03898782855716066,0.03983060106324674,0.04050801022561932,0.009056378709384402,0.010340009841037594,0.009566566147150493,0.012464065107170522,0.010815995527807288,0.01284829255221147,0.009023950665779684,0.00792513175644882,0.009791102155842711,0.007924917582022831,0.009266455977923636,0.008201671177040336,0.18945290421240715,0.12140696420137741,0.19869305036112656
2024-12-30,0.02732284795454104,0.030359768604705864,0.028542533870156123,0.007721268373711367,0.008381040749085753,0.00862626601217213,0.038975559876690845,0.03980504373766872,0.03854951037002964,0.008819521059739419,0.01034689152770627,0.009129021733457815,0.012789995975917056,0.010979074843338663,0.01289743336804976,0.009231887043906813,0.008074901858986513,0.009901120941718784,0.007738859395040926,0.009293481376887758,0.008482068408799328,0.18952128337327814,0.1214868225858938,0.19039923695803612
2024-12-31,0.0272835260261733,0.030295746180912474,0.02736572128724558,0.007732955579064895,0.0083182758736113,0.008213862381813769,0.03881862825325528,0.03972002125869805,0.036706050010243865,0.008760964907686733,0.010378260771643387,0.008951838121196544,0.012714039088048662,0.010958690969090404,0.012478312024093875,0.009225471960690965,0.008017159586920248,0.009443802341001343,0.007647907857613708,0.009198066767437018,0.008132311700343085,0.18942966706713266,0.12118403668762648,0.18125527092384727
2025-01-02,0.02797650340970815,0.03033570777858766,0.027358384718462827,0.007738808049792217,0.008249954710969494,0.007841743924300575,0.03940267687902312,0.03981864591685146,0.03616243952374141,0.009283855398522686,0.010518743011832298,0.009486998040732142,0.012694938180788862,0.010859502392216796,0.011869624314128769,0.009219772769606302,0.007929440963127112,0.008987131816080208,0.007660290612512111,0.009175278644070509,0.007882660010167651,0.18930637413595308,0.11907496833119233,0.17246113752655073
2025-01-03,0.027314413242730172,0.030324799731880764,0.026263245950898594,0.007813973806523376,0.008302899338465192,0.008033560454372377,0.03822121762732209,0.0401455517882699,0.036819882971979356,0.009436332725824784,0.010524889599315359,0.009412282899987478,0.012937405012168841,0.010892072232325998,0.012528881896509384,0.009593427702495057,0.007996736770939736,0.009548704585255547,0.0069641012021269605,0.009171738163916891,0.007509565266659824,0.19146938952616077,0.1195936463122025,0.16804074196416968
2025-01-06,0.028201903340344118,0.03029634677467621,0.027271852182080614,0.007809152239662394,0.008203659587870614,0.007646959343223349,0.03833822511560515,0.039901263126210985,0.03515065218186107,0.009288340724174653,0.010501070455539425,0.008962881642414695,0.013184151270858108,0.010940445734944883,0.01240582080157105,0.009713320731479414,0.007982569454152827,0.009262913366635268,0.006842923652130866,0.009162969393657053,0.007183454845676688,0.19154310314192105,0.11954398716024221,0.1598994734776614
2025-01-07,0.029409230336638247,0.03118326238886826,0.030927280837986147,0.007817481103857583,0.008222141710789187,0.007340126410227247,0.04068448682748352,0.04153871136867562,0.04289703059348174,0.009370330208490478,0.010483672046927043,0.008690213907487126,0.01362621204611846,0.011208082236102075,0.013112155797650862,0.00997078899034402,0.008124384216150233,0.009478244951787071,0.00691529960798609,0.009249261847493594,0.007361559139476936,0.19157764903860955,0.12037907517409192,0.15524405902601163
2025-01-08,0.02853206342325749,0.031137066051420994,0.02999662762795184,0.007851947841609835,0.008131556431925244,0.0070454118215695,0.03778570903290306,0.041562626057438816,0.04101544263020112,0.00917800629770304,0.010411131860576975,0.008388537675795314,0.013530830679771717,0.011207990099424046,0.01247474250479156,0.00994902554455437,0.00809300499487947,0.00904146778702425,0.006934707969288304,0.009247963784847076,0.007122518482995387,0.1907763154242775,0.1203395227792664,0.1478469494408869
2025-01-10,0.029041375463134195,0.03067597026483918,0.029567291590617446,0.008450270077046448,0.008359416131916103,0.008082289031173395,0.03769884664598367,0.040806077751675975,0.03941991320683828,0.008941080794911972,0.010479953453793626,0.008382780670491875,0.013940941984456542,0.011361921837720742,0.012706528001435218,0.010440400030953369,0.008273654559876442,0.009669430904988398,0.0069589826490965906,0.009270582509876439,0.006880626217421477,0.19147971557335317,0.12091106699975776,0.14314830203490667
2025-01-13,0.02691579779785582,0.03066017930447137,0.028124343309825505,0.008819772092096098,0.008381344276393381,0.008376143878357441,0.03610733953563848,0.04115883438228265,0.039195453481167195,0.00890466969582953,0.010553404795372366,0.008728339634717485,0.013203752078307159,0.011228047060035546,0.01209160443688943,0.010237182610405847,0.008212956681825421,0.009259045223721016,0.006883881286267602,0.009101358952684038,0.006593790073319617,0.19107311709301802,0.12082183371283046,0.13673542027507143
2025-01-14,0.02732376393519263,0.03072534932573853,0.027468396655556775,0.00893374936162586,0.008352002992196022,0.008205035101226997,0.03668545360531725,0.04128904259643934,0.038644582699121674,0.008396756563155593,0.010555426652892734,0.008413884695305766,0.013167438117444731,0.011229642057765261,0.011506997594590803,0.010234544516779145,0.00819607824388239,0.008854207844127162,0.006591145899253541,0.009070021684705495,0.0062810577170755045,0.19148340332166094,0.120662587955443,0.1307564299275029
2025-01-15,0.028718686374806852,0.031036054476559022,0.02858651538356914,0.009817743903010245,0.008614051792649116,0.009398877894055468,0.040382165931752256,0.0421816138665885,0.04280038601864004,0.008049123023142847,0.010571509002141577,0.008227989680541862,0.014164155248452827,0.011597448550897583,0.013290553195732,0.011155969188785114,0.008522808383401834,0.010276735417544659,0.007775711095542301,0.00919594714117636,0.008460338332882024,0.1949836610650537,0.12202686899396287,0.1327263500147269
2025-01-16,0.02852441497030414,0.031067414329678078,0.027503517238071665,0.009812788345962328,0.00861621767533658,0.008972179152778105,0.04118328015349096,0.04256708810769213,0.04297621196110967,0.008153935853459877,0.01051953149495434,0.007979193285937868,0.013729873597004996,0.011618201997199441,0.012834878062474882,0.011095749746587981,0.008515668623595256,0.009802292722082573,0.007783266018281316,0.009209864992612954,0.008136515173339567,0.19474921529373154,0.12181959288389774,0.1265495596561915
2025-01-17,0.030448286334047142,0.03125831679756619,0.029083268179628877,0.009880315838321298,0.008612944891194086,0.008790554525960514,0.04265340853662116,0.04276469304583208,0.0435589829817862,0.008208009547848526,0.010541901371473329,0.007922966592791791,0.01436142057187167,0.011803631872304307,0.013264554719150091,0.011337778422413652,0.008603799802956042,0.00977730894017242,0.007765116098466771,0.008959347283896186,0.007765265900687181,0.19462722359603563,0.12192785219574676,0.12101965090213511
2025-01-21,0.028192898439920847,0.03153156812593431,0.02924359392237855,0.008099666895950168,0.008752361503621095,0.008994508706164864,0.0396657296041142,0.04268761970086239,0.0415455242078111,0.007307088248938707,0.010640927388641213,0.008629984012261152,0.011832408446037309,0.01182061592509432,0.01269190346455779,0.00914109951304735,0.008674938362002206,0.009603715341183755,0.007677496056176706,0.009043576012604805,0.007881038571535739,0.09346613590272874,0.12216912931188902,0.11636678065220937
2025-01-22,0.028075277271593986,0.031669956595727695,0.02979829211805996,0.008094892856734034,0.008653493763597133,0.00855585145895444,0.03789361778586709,0.04243121551667273,0.040681348022048335,0.0073161421423803726,0.010541805183615664,0.008237492564600404,0.012044291377224979,0.011717728276654385,0.012523045426763418,0.009171430133153928,0.008601715844122651,0.009201418128162189,0.006980642438052348,0.009059446147555283,0.007705310526184749,0.09045077392857101,0.12196132505440477,0.11071615134668995
2025-01-23,0.02807341749197162,0.03158602506982556,0.028394902474781127,0.007917790443374276,0.008707267579287924,0.008395508107181534,0.03821817393580849,0.042536839531546584,0.03950048810164311,0.007163401566203795,0.010498880257175837,0.007950999548051623,0.011934511166093818,0.011686007577079202,0.011913441618970714,0.008904967428221791,0.008620456032677084,0.008803652559090653,0.007036606640551148,0.00905773597449311,0.007705334430124376,0.07433839966974083,0.12195762963394995,0.10531210685788983
2025-01-24,0.027947649875516446,0.031342964830554335,0.0270089996454215,0.007987587567074947,0.00867086383401543,0.008182630188484516,0.03728460450991288,0.04216839430186605,0.037771981431704814,0.00700440044385402,0.010525486536998845,0.007639190163375803,0.011869735597179708,0.011704525400789825,0.011609109182017904,0.008896048121682416,0.008633399551882647,0.00853764625675431,0.006843791823051869,0.009061882882914346,0.007489591962940263,0.0720132785037551,0.12168280471661094,0.10018975141648462
2025-01-27,0.02685779372343367,0.03126851493250379,0.026028914945582696,0.007923455922128737,0.008668540391725906,0.007886497831430127,0.03724419673205723,0.04221924373913676,0.036522353998950305,0.007618628106873299,0.010614300408299613,0.008310110113024557,0.013199252242852764,0.012341903105529293,0.014467890748764707,0.009193866358767072,0.008843659492279676,0.0094776677313925,0.007293487446760467,0.009199963023572351,0.00798126727269819,0.07765380198007554,0.124455460021246,0.11454451160364
2025-01-28,0.02532934746709683,0.031025425717857616,0.025123531923909738,0.007927752208907351,0.008649879208048846,0.007501569690203925,0.03642038560691095,0.042390505506856586,0.03622202925732663,0.0076879321171758296,0.010579353406805726,0.008176764692487962,0.01368874966321282,0.012422792853824749,0.014562308738939003,0.009398386608665354,0.008902659572193085,0.009336024815000912,0.007294177907480874,0.009196335303800405,0.007608514005512321,0.08048238008910641,0.12492319677384219,0.11285810406278435
2025-01-29,0.0249610445010556,0.03105976771677948,0.0245026096615412,0.00770886143979993,0.008656221056742089,0.00733704561498943,0.03648905868697917,0.042398682161251755,0.03467159962231604,0.007522413812717875,0.010565649685642716,0.007999408088642222,0.013368143474893672,0.0123795179697498,0.013869618151047118,0.009124942310543423,0.008915075794086194,0.009049595097142678,0.00704515097950997,0.009187365679343716,0.007288919148247766,0.07856019213804875,0.1247627264274824,0.1073561315249288
2025-01-30,0.024597667191325046,0.030689477847337145,0.02332207821649488,0.007190770911074102,0.008546018460868922,0.006989542686907576,0.037642739392801994,0.04198794246843997,0.03546220750042242,0.007886409321187652,0.010552349173486957,0.008608258770342513,0.0130265542497976,0.01190000510552246,0.013247865393420166,0.008724230858106669,0.00852503249723137,0.008719441826647377,0.006868150909634114,0.0092000617211105,0.0069991710214772655,0.07652151323322605,0.12362470944895501,0.10317798861174421
2025-01-31,0.025605297924614828,0.03084579789821591,0.023913743620017948,0.007523967028938776,0.008594147091916521,0.007317821544325234,0.037631508801603514,0.04199104110300698,0.033905885825461314,0.007867031497230682,0.010538039701973435,0.008194490076145226,0.012856234411128674,0.01187917500483406,0.012616874681997313,0.008783810501975636,0.008555289837665785,0.008522579094489014,0.006926052329462475,0.009062237235616943,0.0070238618828051096,0.0770215084253999,0.12350233883092772,0.09875116739919008
2025-02-03,0.026181740304174625,0.030966029762191576,0.024879346226388186,0.0074654706642622885,0.008562283460491614,0.007067111217837377,0.03720511209343359,0.04179557278636787,0.03225106790428542,0.007508277150771281,0.010556247235389126,0.007827621507229156,0.013003375740526584,0.011927473261360016,0.012267062962997052,0.008932304346166504,0.00860384304074558,0.008399412553651096,0.007129735301618931,0.008890774936929873,0.0071003898865151386,0.08235429429708133,0.12467077856174096,0.1016428932100652
2025-02-04,0.02789216246848131,0.03140383316033842,0.026920795037095265,0.0073532294348079875,0.008482870510191389,0.006741156402871183,0.03790842496276768,0.04248045923809094,0.0351657281799341,0.007209888774826401,0.010622741650802844,0.007711907217968598,0.012776661433924667,0.011919697957700655,0.012274061813473208,0.008633599358240792,0.00851264696343722,0.008250254179863858,0.0070944379820480075,0.008870424856518736,0.006784563384952206,0.08086411233160219,0.12475193156341628,0.10060260288962752
2025-02-05,0.027130605895290295,0.0295507849140327,0.026087059549641207,0.007412039955084453,0.0072347889839950935,0.0066403595792205936,0.038014593095029164,0.03958686818366501,0.03395907275570371,0.007128608203449596,0.009832032504168128,0.0073709342099381155,0.012558591141491344,0.011430842408754933,0.011728124045775223,0.008590947883168555,0.00791878451650554,0.007919190313731006,0.007783962168973069,0.008420107263392707,0.007944741818512116,0.0833131111173339,0.12224723002925121,0.0995810532099045
