Date,asset,uncertainty_adjusted_signal,risk_adjusted_score,raw_weight,constrained_weight,final_weight,hedging_regime_label
2024-08-07,TLT,0.2695441991146915,0.2424607619813035,0.3887286944442067,0.11661860833326201,0.35,high_hedge_risk_off
2024-08-07,VIX,0.4327727276883701,0.27128869518718496,0.4349474918573371,0.021747374592866856,0.05,high_hedge_risk_off
2024-08-07,CASH,0.0,0.0,0.0,0.0,0.4946837190521883,high_hedge_risk_off
2024-08-08,BTC-USD,-0.121522831238383,-0.21215192906155148,0.0,0.0,0.0,high_hedge_risk_off
2024-08-08,DIA,-0.0660832106974518,-0.09619914244346789,0.0,0.0,0.0,high_hedge_risk_off
2024-08-08,ETH-USD,-0.3911125403901178,-0.5083778816702672,0.0,0.0,0.0,high_hedge_risk_off
2024-08-08,GLD,0.1922081351978344,0.15294209374880274,0.2751710177832166,0.03837544735104657,0.15777924207548277,high_hedge_risk_off
2024-08-08,QQQ,-0.1276092701984682,-0.17073697598883175,0.0,0.0,0.0,high_hedge_risk_off
2024-08-08,SPY,-0.0924573721920813,-0.12770525615254408,0.0,0.0,0.0,high_hedge_risk_off
2024-08-08,TLT,0.2234071882160318,0.1963237510826438,0.35322261567282137,0.10596678470184641,0.35,high_hedge_risk_off
2024-08-08,VIX,0.3680256087452116,0.20654157624402647,0.37160636654396206,0.018580318327198104,0.05,high_hedge_risk_off
2024-08-08,CASH,0.0,0.0,0.0,0.0,0.4422207579245173,high_hedge_risk_off
2024-08-09,BTC-USD,-0.1158955290648858,-0.20652462688805426,0.0,0.0,0.0,high_hedge_risk_off
2024-08-09,DIA,-0.0283783727302277,-0.05849430447624379,0.0,0.0,0.0,high_hedge_risk_off
2024-08-09,ETH-USD,-0.3552314351772158,-0.4724967764573652,0.0,0.0,0.0,high_hedge_risk_off
2024-08-09,GLD,0.2151943190565289,0.17592827760749724,0.36244852611777434,0.050547199496332386,0.15265098855783146,high_hedge_risk_off
2024-08-09,QQQ,-0.0943743381835942,-0.13750204397395774,0.0,0.0,0.0,high_hedge_risk_off
2024-08-09,SPY,-0.0514237986738048,-0.08667168263426756,0.0,0.0,0.0,high_hedge_risk_off
2024-08-09,TLT,0.2969177546178266,0.2698343174844386,0.5559143305343344,0.16677429916030032,0.35,high_hedge_risk_off
2024-08-09,VIX,0.2011097475560284,0.03962571505484328,0.0816371433478912,0.00408185716739456,0.012327083161152387,high_hedge_risk_off
2024-08-09,CASH,0.0,0.0,0.0,0.0,0.48502192828101626,high_hedge_risk_off
2024-08-10,BTC-USD,-0.142171495174815,-0.23280059299798347,0.0,0.0,0.0,high_hedge_risk_off
2024-08-10,DIA,-0.0251997775012022,-0.05531570924721829,0.0,0.0,0.0,high_hedge_risk_off
2024-08-10,ETH-USD,-0.3145139197831226,-0.431779261063272,0.0,0.0,0.0,high_hedge_risk_off
2024-08-10,GLD,0.2087506280443287,0.16948458659529705,0.35886790401772733,0.050047844673316105,0.14882770079459817,high_hedge_risk_off
2024-08-10,QQQ,-0.0991922108649015,-0.14231991665526503,0.0,0.0,0.0,high_hedge_risk_off
2024-08-10,SPY,-0.0527155334412518,-0.08796341740171455,0.0,0.0,0.0,high_hedge_risk_off
2024-08-10,TLT,0.2967399862169018,0.2696565490835138,0.5709727504916323,0.1712918251474897,0.35,high_hedge_risk_off
2024-08-10,VIX,0.19461858572579,0.03313455322460488,0.07015934549064025,0.0035079672745320124,0.010431672079769902,high_hedge_risk_off
2024-08-10,CASH,0.0,0.0,0.0,0.0,0.4907406271256319,high_hedge_risk_off
2024-08-11,BTC-USD,-0.1618059229382014,-0.25243502076136987,0.0,0.0,0.0,high_hedge_risk_off
2024-08-11,DIA,-0.0280839747660819,-0.05819990651209799,0.0,0.0,0.0,high_hedge_risk_off
2024-08-11,ETH-USD,-0.2805595586216375,-0.39782489990178693,0.0,0.0,0.0,high_hedge_risk_off
2024-08-11,GLD,0.2003141361337574,0.16104809468472575,0.3413621670217236,0.04760648840751687,0.14752417078849261,high_hedge_risk_off
2024-08-11,QQQ,-0.1084924211638753,-0.15162012695423882,0.0,0.0,0.0,high_hedge_risk_off
2024-08-11,SPY,-0.0651880555466227,-0.10043593950708544,0.0,0.0,0.0,high_hedge_risk_off
2024-08-11,TLT,0.285549288644508,0.25846585151112,0.5478516423660552,0.16435549270981656,0.35,high_hedge_risk_off
2024-08-11,VIX,0.2137508231392398,0.05226679063805468,0.11078619061222124,0.005539309530611062,0.017165350198675048,high_hedge_risk_off
2024-08-11,CASH,0.0,0.0,0.0,0.0,0.4853104790128324,high_hedge_risk_off
2024-08-12,BTC-USD,-0.1525593578141063,-0.24318845563727476,0.0,0.0,0.0,high_hedge_risk_off
2024-08-12,DIA,-0.0652330196336831,-0.09534895137969919,0.0,0.0,0.0,high_hedge_risk_off
2024-08-12,ETH-USD,-0.2251088753426988,-0.3423742166228482,0.0,0.0,0.0,high_hedge_risk_off
2024-08-12,GLD,0.2065549889860567,0.16728894753702506,0.3584637161106132,0.04999147648500054,0.16144441481937674,high_hedge_risk_off
2024-08-12,QQQ,-0.1282088555896934,-0.17133656138005693,0.0,0.0,0.0,high_hedge_risk_off
2024-08-12,SPY,-0.0920372542853565,-0.12728513824581927,0.0,0.0,0.0,high_hedge_risk_off
2024-08-12,TLT,0.2633510528052916,0.23626761567190357,0.5062699524222904,0.15188098572668712,0.35,high_hedge_risk_off
2024-08-12,VIX,0.2246105393450251,0.06312650684383997,0.1352663314670964,0.00676331657335482,0.02184171709253427,high_hedge_risk_off
2024-08-12,CASH,0.0,0.0,0.0,0.0,0.46671386808808896,high_hedge_risk_off
2024-08-13,BTC-USD,-0.178824047716808,-0.2694531455399764,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,DIA,0.0247586883758799,-0.005357243370136191,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,ETH-USD,-0.3424816612689169,-0.4597470025490663,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,GLD,0.2406240299083993,0.20135798845936764,0.36287300770853154,0.05060639784893805,0.1425866063969669,high_hedge_risk_off
2024-08-13,QQQ,-0.0057768632807437,-0.04890456907110725,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,SPY,0.0214116725406747,-0.013836211419788056,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,TLT,0.3806247775904971,0.3535413404571091,0.6371269922914685,0.19113809768744056,0.35,high_hedge_risk_off
2024-08-13,VIX,0.0606811176850893,-0.10080291481609582,0.0,0.0,0.0,high_hedge_risk_off
2024-08-13,CASH,0.0,0.0,0.0,0.0,0.5074133936030332,high_hedge_risk_off
2024-08-14,BTC-USD,-0.2147078654097533,-0.30533696323292175,0.0,0.0,0.0,high_hedge_risk_off
2024-08-14,DIA,0.0731064743013323,0.0429905425553162,0.06545151702611421,0.015883520074481523,0.04557153056006266,high_hedge_risk_off
2024-08-14,ETH-USD,-0.291930323253248,-0.4091956645333975,0.0,0.0,0.0,high_hedge_risk_off
2024-08-14,GLD,0.2650826075186821,0.2258165660696505,0.34379740148356597,0.04794610706587248,0.13756254741660387,high_hedge_risk_off
2024-08-14,QQQ,0.0431610286551872,3.332286482365032e-05,5.073283389149377e-05,1.2311647188091438e-05,3.532344237586345e-05,high_hedge_risk_off
2024-08-14,SPY,0.0730590881290656,0.037811204168602855,0.05756616516841695,0.013969933495944118,0.04008124447522641,high_hedge_risk_off
2024-08-14,TLT,0.3772621471820866,0.3501787100486986,0.5331341834880113,0.15994025504640338,0.35,high_hedge_risk_off
2024-08-14,VIX,-0.0425638275330236,-0.20404786003420872,0.0,0.0,0.0,high_hedge_risk_off
2024-08-14,CASH,0.0,0.0,0.0,0.0,0.42674935410573117,high_hedge_risk_off
2024-08-15,BTC-USD,-0.2558374606582854,-0.3464665584814538,0.0,0.0,0.0,high_hedge_risk_off
2024-08-15,DIA,0.0968482973747368,0.0667323656287207,0.09216288306015123,0.021746651190767175,0.06287242640841208,high_hedge_risk_off
2024-08-15,ETH-USD,-0.3485751482124664,-0.4658404894926158,0.0,0.0,0.0,high_hedge_risk_off
2024-08-15,GLD,0.2562945754008563,0.21702853395182467,0.29973424749548366,0.041801044044290546,0.12085231157729966,high_hedge_risk_off
2024-08-15,QQQ,0.1037530940732282,0.060625388282864665,0.08372864528550705,0.019756517843642275,0.057118689370354456,high_hedge_risk_off
2024-08-15,SPY,0.1143793001891627,0.07913141622869996,0.10928699127565512,0.025787236684088465,0.07455429005938179,high_hedge_risk_off
2024-08-15,TLT,0.3276355908078477,0.3005521536744597,0.4150872328832029,0.12452616986496086,0.35,high_hedge_risk_off
2024-08-15,VIX,-0.0070066143661413,-0.1684906468673264,0.0,0.0,0.0,high_hedge_risk_off
2024-08-15,CASH,0.0,0.0,0.0,0.0,0.3346022825845521,high_hedge_risk_off
2024-08-16,BTC-USD,-0.2165731458842042,-0.30720224370737265,0.0,0.0,0.0,high_hedge_risk_off
2024-08-16,DIA,0.0876579952808992,0.0575420635348831,0.0800850720989141,0.018893820524129346,0.05651036828034829,high_hedge_risk_off
2024-08-16,ETH-USD,-0.3369167844393299,-0.45418212571947936,0.0,0.0,0.0,high_hedge_risk_off
2024-08-16,GLD,0.3083136930012221,0.26904765155219046,0.374451301343037,0.0522211107695261,0.15619044321004363,high_hedge_risk_off
2024-08-16,QQQ,0.0806589888200565,0.037531283029692955,0.052234753548169185,0.012323321098372577,0.03685836926505426,high_hedge_risk_off
2024-08-16,SPY,0.098017446206377,0.06276956224591426,0.08736052566196056,0.020610259184283854,0.061644141023245065,high_hedge_risk_off
2024-08-16,TLT,0.3187046046968824,0.2916211675634944,0.40586834734791905,0.1217605042043757,0.35,high_hedge_risk_off
2024-08-16,VIX,-0.0432715611827531,-0.2047555936839382,0.0,0.0,0.0,high_hedge_risk_off
2024-08-16,CASH,0.0,0.0,0.0,0.0,0.33879667822130877,high_hedge_risk_off
2024-08-17,BTC-USD,-0.2035814942538753,-0.29421059207704375,0.0,0.0,0.0,high_hedge_risk_off
2024-08-17,DIA,0.0907988945480791,0.060682962802063006,0.0852797879176987,0.020119367630246052,0.0599761513800936,high_hedge_risk_off
2024-08-17,ETH-USD,-0.3535448747018834,-0.4708102159820329,0.0,0.0,0.0,high_hedge_risk_off
2024-08-17,GLD,0.2996350861163956,0.260369044667364,0.36590528682643286,0.051029280565948514,0.15211908804924837,high_hedge_risk_off
2024-08-17,QQQ,0.0818701267039922,0.03874242091362866,0.05444601394479283,0.012845005801538233,0.03829116434420539,high_hedge_risk_off
2024-08-17,SPY,0.0990251944500541,0.06377731048959136,0.08962837774177809,0.02114529510356758,0.0630344573157348,high_hedge_risk_off
2024-08-17,TLT,0.3150866714610327,0.2880032343276447,0.4047405335692976,0.12142216007078928,0.35,high_hedge_risk_off
2024-08-17,VIX,-0.0336414489517721,-0.19512548145295722,0.0,0.0,0.0,high_hedge_risk_off
2024-08-17,CASH,0.0,0.0,0.0,0.0,0.3365791389107179,high_hedge_risk_off
2024-08-18,BTC-USD,-0.21628664007516,-0.30691573789832843,0.0,0.0,0.0,high_hedge_risk_off
2024-08-18,DIA,0.1044278321907078,0.0743119004446917,0.10022783816401049,0.023642792636860775,0.0712937331500243,high_hedge_risk_off
2024-08-18,ETH-USD,-0.3606114208047233,-0.47787676208487273,0.0,0.0,0.0,high_hedge_risk_off
2024-08-18,GLD,0.3166269055193956,0.277360864070364,0.37408920550706126,0.052170612756321566,0.1573180377314471,high_hedge_risk_off
2024-08-18,QQQ,0.0833332948454892,0.040205589055125654,0.0542271056047753,0.012791657852710412,0.038572644759220676,high_hedge_risk_off
2024-08-18,SPY,0.1055462602364271,0.07029837627596436,0.09481461567281683,0.022365864996786836,0.06744321769605087,high_hedge_risk_off
2024-08-18,TLT,0.3063364518167956,0.2792530146834076,0.3766412350513362,0.11299237051540084,0.3407231977729373,high_hedge_risk_off
2024-08-18,VIX,-0.0364557673024547,-0.1979397998036398,0.0,0.0,0.0,high_hedge_risk_off
2024-08-18,CASH,0.0,0.0,0.0,0.0,0.3246491688903197,high_hedge_risk_off
2024-08-19,BTC-USD,-0.1750026665606471,-0.2656317643838156,0.0,0.0,0.0,high_hedge_risk_off
2024-08-19,DIA,0.0981097222086845,0.0679937904626684,0.08663945641680436,0.0203423019136771,0.06025910645531253,high_hedge_risk_off
2024-08-19,ETH-USD,-0.3629556924498173,-0.4802210337299667,0.0,0.0,0.0,high_hedge_risk_off
2024-08-19,GLD,0.2796687835233332,0.24040274207430157,0.30632742714737166,0.04272053120774738,0.12654915106457668,high_hedge_risk_off
2024-08-19,QQQ,0.1481011934796219,0.10497348768925834,0.1337599485142238,0.03140584404805303,0.09303215082744203,high_hedge_risk_off
2024-08-19,SPY,0.141591152505451,0.10634326854498827,0.1355053589104238,0.031815653466431205,0.09424611124712477,high_hedge_risk_off
2024-08-19,TLT,0.292160280649757,0.265076843516369,0.3377678090111763,0.1013303427033529,0.30016641843316844,high_hedge_risk_off
2024-08-19,VIX,-0.0962285576396763,-0.2577125901408614,0.0,0.0,0.0,high_hedge_risk_off
2024-08-19,CASH,0.0,0.0,0.0,0.0,0.3257470619723756,high_hedge_risk_off
2024-08-20,BTC-USD,-0.1584375805473012,-0.24906667837046967,0.0,0.0,0.0,high_hedge_risk_off
2024-08-20,DIA,0.0130280237624166,-0.017087907983599493,0.0,0.0,0.0,high_hedge_risk_off
2024-08-20,ETH-USD,-0.4424206668219245,-0.5596860081020739,0.0,0.0,0.0,high_hedge_risk_off
2024-08-20,GLD,0.2681449828391037,0.2288789413900721,0.44049342947407766,0.061431369289703684,0.1836982812432083,high_hedge_risk_off
2024-08-20,QQQ,0.0316239491857571,-0.011503756604606447,0.0,0.0,0.0,high_hedge_risk_off
2024-08-20,SPY,0.0421468314959066,0.0068989475354438515,0.013277503999243925,0.003238914928476726,0.009685330350496789,high_hedge_risk_off
2024-08-20,TLT,0.3109022687840215,0.2838188316506335,0.5462290665266786,0.16386871995800356,0.35,high_hedge_risk_off
2024-08-20,VIX,0.1586015816984153,-0.0028824508027698245,0.0,0.0,0.0,high_hedge_risk_off
2024-08-20,CASH,0.0,0.0,0.0,0.0,0.4566163884062949,high_hedge_risk_off
2024-08-21,BTC-USD,-0.1400673709931056,-0.23069646881627406,0.0,0.0,0.0,high_hedge_risk_off
2024-08-21,DIA,0.0490629930162537,0.018947061270237604,0.039347874044460815,0.010031929097112608,0.028890517358334603,high_hedge_risk_off
2024-08-21,ETH-USD,-0.3794648716531126,-0.496730212933262,0.0,0.0,0.0,high_hedge_risk_off
2024-08-21,GLD,0.183245777264921,0.14397973581588935,0.2990066073590795,0.04169956709321537,0.12008877408118049,high_hedge_risk_off
2024-08-21,QQQ,0.0927551991428526,0.04962749335248906,0.10306275626201993,0.02627634372838834,0.0756721022696487,high_hedge_risk_off
2024-08-21,SPY,0.0828636533060035,0.04761576934554075,0.09888495466478957,0.02521119318536634,0.07260462143375707,high_hedge_risk_off
2024-08-21,TLT,0.248440314454614,0.221356877321226,0.45969780766965024,0.13790934230089508,0.35,high_hedge_risk_off
2024-08-21,VIX,0.0992871943554488,-0.062196838145736316,0.0,0.0,0.0,high_hedge_risk_off
2024-08-21,CASH,0.0,0.0,0.0,0.0,0.35274398485707925,high_hedge_risk_off
2024-08-22,BTC-USD,-0.110769118427461,-0.20139821625062945,0.0,0.0,0.0,high_hedge_risk_off
2024-08-22,DIA,0.0912887317233714,0.06117279997735531,0.15933764103428566,0.04364026433571944,0.12911688371718488,high_hedge_risk_off
2024-08-22,ETH-USD,-0.3018114550244318,-0.4190767963045813,0.0,0.0,0.0,high_hedge_risk_off
2024-08-22,GLD,0.1505918300319441,0.11132578858291245,0.28997182645962266,0.04035501061986414,0.11939692146516095,high_hedge_risk_off
2024-08-22,QQQ,0.091161592481653,0.048033886691289454,0.1251145312611391,0.03426705190960418,0.10138469654322639,high_hedge_risk_off
2024-08-22,SPY,0.1083045040085289,0.07305662004806615,0.1902915920916822,0.05211810169801,0.15419995682735668,high_hedge_risk_off
2024-08-22,TLT,0.1174136692461265,0.0903302321127385,0.23528440915327029,0.0704943614529591,0.20856913698822274,high_hedge_risk_off
2024-08-22,VIX,0.0572199833448198,-0.10426404915636531,0.0,0.0,0.0,high_hedge_risk_off
2024-08-22,CASH,0.0,0.0,0.0,0.0,0.2873324044588483,high_hedge_risk_off
2024-08-23,BTC-USD,0.0696212736534627,-0.021007824169705768,0.0,0.0,0.0,high_hedge_risk_off
2024-08-23,DIA,0.0869141937025858,0.0567982619565697,0.22069832587404367,0.06266618541947633,0.18039905969019804,high_hedge_risk_off
2024-08-23,ETH-USD,-0.1988901295206874,-0.31615547080083684,0.0,0.0,0.0,high_hedge_risk_off
2024-08-23,GLD,0.1067654733425413,0.06749943189350965,0.2622793568531636,0.03444404864609286,0.09915513360331989,high_hedge_risk_off
2024-08-23,QQQ,0.0745265015455363,0.031398795755172765,0.12200481879051799,0.034642657872990264,0.09972687604365282,high_hedge_risk_off
2024-08-23,SPY,0.0991202337513012,0.06387234979083846,0.2481857751080157,0.07047110910243899,0.20286733159689407,high_hedge_risk_off
2024-08-23,TLT,0.0648716108982647,0.03778817376487668,0.146831723374259,0.04244319491590123,0.1221825199958112,high_hedge_risk_off
2024-08-23,VIX,-0.0508663161580253,-0.21235034865921043,0.0,0.0,0.0,high_hedge_risk_off
2024-08-23,CASH,0.0,0.0,0.0,0.0,0.295669079070124,high_hedge_risk_off
2024-08-24,BTC-USD,0.0685259673199024,-0.022103130503266063,0.0,0.0,0.0,high_hedge_risk_off
2024-08-24,DIA,0.0696715053575726,0.03955557361155651,0.3455556312574689,0.10865683053911722,0.2954437091050432,high_hedge_risk_off
2024-08-24,ETH-USD,-0.1176363448427304,-0.23490168612287984,0.0,0.0,0.0,high_hedge_risk_off
2024-08-24,GLD,0.0729540591069649,0.03368801765793325,0.2942969383257493,0.033410333019244655,0.09084447485413034,high_hedge_risk_off
2024-08-24,QQQ,0.047006240294607,0.0038785345042434533,0.03388269506920145,0.01065410580329887,0.02896908109786061,high_hedge_risk_off
2024-08-24,SPY,0.0725952387378486,0.03734735477738585,0.32626473534758027,0.10259098348519739,0.27895034790922957,high_hedge_risk_off
2024-08-24,TLT,0.0236855003789424,-0.0033979367544456187,0.0,0.0,0.0,high_hedge_risk_off
2024-08-24,VIX,-0.0396535948777396,-0.2011376273789247,0.0,0.0,0.0,high_hedge_risk_off
2024-08-24,CASH,0.0,0.0,0.0,0.0,0.3057923870337362,high_hedge_risk_off
2024-08-25,BTC-USD,0.119547396860349,0.028918299037180534,0.13300538076384336,0.01064043046110747,0.021960310879992187,moderate_hedge_uncertain
2024-08-25,DIA,0.117030229579842,0.0869142978338259,0.39974928201507315,0.19239105342451168,0.35,moderate_hedge_uncertain
2024-08-25,ETH-USD,-0.0602692395373685,-0.17753458081751794,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-25,GLD,0.0584099031831975,0.01914386173416585,0.08804932184874978,0.008090457525893652,0.016697535224670323,moderate_hedge_uncertain
2024-08-25,QQQ,0.0568257970714795,0.01369809128111595,0.06300231712246457,0.030321710894077515,0.06257962965700198,moderate_hedge_uncertain
2024-08-25,SPY,0.1039953576878371,0.06874747372737436,0.3161936982498692,0.15217748080956084,0.3140723300365591,moderate_hedge_uncertain
2024-08-25,TLT,0.0142381951850456,-0.012845241948342419,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-25,VIX,-0.1378431841084887,-0.2993272166096738,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-25,CASH,0.0,0.0,0.0,0.0,0.23469019420177653,moderate_hedge_uncertain
2024-08-26,BTC-USD,0.1180786206369188,0.02744952281375034,0.06274192821864451,0.00501935425749156,0.010546550819052421,moderate_hedge_uncertain
2024-08-26,DIA,0.2155398694586356,0.1854239377126195,0.42382723622997975,0.21652056393631208,0.35,moderate_hedge_uncertain
2024-08-26,ETH-USD,-0.0904153883345393,-0.20768072961468875,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-26,GLD,0.1252490809432148,0.08598303949418315,0.19653316848417188,0.015289573805443836,0.0321260980732913,moderate_hedge_uncertain
2024-08-26,QQQ,0.0301657032041433,-0.012962002586220248,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-26,SPY,0.1545706751250759,0.11932279116461317,0.2727385116636061,0.13933388726464585,0.29276513421212313,moderate_hedge_uncertain
2024-08-26,TLT,0.0464030178045922,0.019319580671204185,0.04415915540359782,0.0098188131205287,0.020631062532371725,moderate_hedge_uncertain
2024-08-26,VIX,-0.1988332189386255,-0.3603172514398106,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-26,CASH,0.0,0.0,0.0,0.0,0.29393115436316153,moderate_hedge_uncertain
2024-08-27,BTC-USD,0.0080261116462748,-0.08260298617689367,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-27,DIA,0.2764134913009877,0.24629755955497162,0.2771152452744999,0.1507301883243814,0.3054503042023036,moderate_hedge_uncertain
2024-08-27,ETH-USD,-0.2301753290369442,-0.3474406703170937,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-27,GLD,0.1976563944120114,0.15839035296297976,0.17820875525424895,0.013127614427747457,0.026602725472461966,moderate_hedge_uncertain
2024-08-27,QQQ,0.1831075315515465,0.13997982576118295,0.15749463299344724,0.08566542655445204,0.1735984734814061,moderate_hedge_uncertain
2024-08-27,SPY,0.2488351664333334,0.21358728247287062,0.24031213413940905,0.13071201910810318,0.2648840716203709,moderate_hedge_uncertain
2024-08-27,TLT,0.157619501516373,0.13053606438298498,0.14686923233839494,0.03198149086047944,0.06480955288899146,moderate_hedge_uncertain
2024-08-27,VIX,-0.2970031247695105,-0.45848715727069567,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-27,CASH,0.0,0.0,0.0,0.0,0.16465487233446602,moderate_hedge_uncertain
2024-08-28,BTC-USD,-0.1508268524325179,-0.24145595025568636,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-28,DIA,0.2730739232974187,0.24295799155140263,0.2796888490372913,0.17959090812216338,0.35,moderate_hedge_uncertain
2024-08-28,ETH-USD,-0.2976593602322846,-0.4149247015124341,0.0,0.0,0.0,moderate_hedge_uncertain
2024-08-28,GLD,0.1743494662159242,0.13508342476689256,0.15550559730847263,0.011455203308544494,0.023058028902939554,moderate_hedge_uncertain
2024-08-28,QQQ,0.1464942862046023,0.10336658041423875,0.1189937392895449,0.07640702792913995,0.15379870709616184,moderate_hedge_uncertain
2024-08-28,SPY,0.2384071238403411,0.20315923987987833,0.23387324537243076,0.1501722670263206,0.30227979200770966,moderate_hedge_uncertain
2024-08-28,TLT,0.2111886284267757,0.18410519129338768,0.21193856899226032,0.0461506559219521,0.09289605164355662,moderate_hedge_uncertain
2024-08-28,VIX,-0.0898797489964494,-0.2513637814976345,0.0,0.0,0.0,moderate_hedge_uncertain
