Date,BTC-USD,DIA,ETH-USD,GLD,QQQ,SPY,TLT,VIX,market_mean_return,market_volatility,cross_asset_dispersion,regime,regime_label,risk_signal,signal_strength
2024-09-09,0.0397138319111138,0.0113233365164948,0.0266353529204719,0.0042058760792897,0.0128596782989951,0.0111960846976155,0.0043190745906347,-0.1309203980205504,-0.0025833953757418,0.0532228133444293,0.1706342299316642,0,stress,defensive,0.22644043865183527
2024-09-10,0.0110343898722757,-0.0019312835278439,0.0131859707258841,0.0044040975250061,0.0092416744710892,0.0043559000250688,0.0070009138081488,-0.0190231786488364,0.003533560531349,0.0102409656826668,0.0322091493747205,1,normal,risk_on,0.0459836755887363
2024-09-11,-0.0053000155169341,0.0024739172340171,-0.0208151558012874,-0.0015905559494191,0.0217155002040667,0.0102588328278108,-0.0007947257642239,-0.0728511213420615,-0.0083629155135039,0.0287730733078948,0.0945666215461281,1,normal,neutral,0.1317026103675268
2024-09-12,0.0136692794995481,0.0065971244124936,0.0093767825950588,0.0175672845255314,0.009816032542016,0.0084232853476851,-0.0046713925666933,-0.035048096128643,0.0032162875283745,0.0167402249854075,0.0526153806541744,1,normal,risk_on,0.0725718931679564
2024-09-13,0.0420508295579824,0.0072093981320422,0.03379882152498,0.0099436839441422,0.0044798980992752,0.0052227385698044,0.0026962862305786,-0.0298769910954639,0.0094405831204176,0.021698383873575,0.0719278206534463,1,normal,risk_on,0.1030667876474389
2024-09-16,-0.0167333671885179,0.00588018652415,-0.011036044683605,-8.374817448175698e-05,-0.0044178605392637,0.0014767910499231,0.009162259404315,0.0350241511117734,0.0024090459380366,0.0156857169353389,0.0517575183002913,1,normal,risk_on,0.06985228117366679
2024-09-17,0.0363626062794542,-0.0002874115182306,0.0202258537536954,-0.0055309113549144,0.0005282804484421,0.0004089012702179,-0.0048357682547885,0.0274213090688311,0.0092866074615884,0.0162473223388415,0.0418935176343686,1,normal,risk_on,0.0674274474347985
2024-09-18,0.0222379889456469,-0.0025643786636059,0.0119661559264923,-0.0077104654052888,-0.0043295994162577,-0.002965840428997,-0.0123956964012051,0.0352072067232249,0.0049306714100012,0.0166046229593336,0.04760290312443,1,normal,risk_on,0.0691381974937648
2024-09-19,0.0209372919744741,0.012542291416961,0.0400987594795603,0.0155407572819721,0.025284134846367,0.017064154230888,-0.0033137430036201,-0.1042237886034085,0.0029912322028992,0.0450040902827774,0.1443225480829688,0,stress,defensive,0.1923178705686454
2024-09-20,0.0040120384115518,0.0009710980044128,0.0390789079427971,0.0127106600668804,-0.0019031861735283,-0.0017286360158116,-0.0038283617538282,-0.0110226764247853,0.004786230507211,0.0154238379442436,0.0501015843675824,1,normal,risk_on,0.07031165281903701
2024-09-23,-0.0050104731353185,0.0012839030533895,0.0254306362219802,0.0019404068737312,0.0026506672288868,0.0024990436022265,-0.0021237519069601,-0.0160990267089047,0.0013214256536288,0.0115895679590155,0.0415296629308849,1,normal,risk_on,0.0544406565435292
2024-09-24,0.0153508767871859,0.0024223539822969,0.0021931251720292,0.0139690734743285,0.0048235933101921,0.0028611139345868,-0.0002026450582864,-0.031466330345934,0.0012438951570498,0.0143959709801852,0.0468172071331199,1,normal,risk_on,0.06245707327035489
2024-09-25,-0.0180215978029444,-0.0071305681852853,-0.0282427592184791,-0.001381767735032,0.0009271830486856,-0.0022054529497933,-0.008312209802593,0.0012995129072905,-0.0078834574672688,0.0103819882762325,0.0295422721257695,1,normal,neutral,0.0478077178692708
2024-09-26,0.0322738915701519,0.0059648880725733,0.0204743394714863,0.0050868840667948,0.0075130399281178,0.0039647481065621,0.0023510984269814,-0.0025957146170734,0.0093791468781992,0.011357452924319,0.0348696061872252,1,normal,risk_on,0.0556062059897434
2024-09-27,0.0093530990407064,0.0031543481892359,0.0242005488851217,-0.0079358307919007,-0.0055570341494438,-0.001450471568814,0.0052008478726903,0.103448224512185,0.0163017164987226,0.0366092789448904,0.1113840553040857,0,stress,defensive,0.16429505074769868
2024-09-30,-0.0351305550949797,0.0004020801736039,-0.0211646623399097,-0.0079993742538982,0.0027118575516436,0.0040073380164611,-0.0047682377522485,-0.0135612944959943,-0.0094378560244152,0.0134362154986898,0.0391378931114408,1,normal,neutral,0.0620119646345458
2024-10-01,-0.0393575219684348,-0.0038287176728913,-0.0592154768107168,0.0104912493926243,-0.0139324670858913,-0.0089584326386634,0.0072199814937865,0.1512253888745367,0.0054555004480437,0.0634009083628154,0.2104408656852535,0,stress,defensive,0.2792972744961126
2024-10-02,-0.003356881996554,0.0009726877584037,-0.0341740089829495,0.0002035871977259,0.0014129131673268,0.0004219725084146,-0.0084272173996984,-0.0186916202530317,-0.0077048210000453,0.0126929340747834,0.0355869221502763,1,normal,neutral,0.055984677225105
2024-10-03,0.0020882627636797,-0.0045743400838136,-0.0065280833824232,-0.0006920058878574,-0.0007469462039808,-0.0018280675094037,-0.0094202182782503,0.0841269938984015,0.007803199414544,0.0310558303216878,0.0935472121766518,1,normal,risk_on,0.13240624191288358
2024-10-04,0.0215287538766344,0.0081669499642564,0.0276631744529336,-0.0019960303156933,0.0118981160815867,0.0090872694961003,-0.0123011565967116,-0.0624695315248242,0.0001971931792852,0.0282261657928743,0.0901327059777578,1,normal,risk_on,0.1185560649499173
2024-10-07,-0.0092693835185588,-0.0089746607369151,-0.0074432160600884,-0.0033877625757333,-0.0107115286412323,-0.0090403495564238,-0.0075352606014519,0.1785528614599589,0.0152738374711944,0.0660101645547077,0.1892643901011912,0,stress,defensive,0.2705483921270933
2024-10-08,-0.0016821501344571,0.0028359954703935,0.0074507451299583,-0.0073719255652053,0.0149345287217741,0.0094576497334462,0.0016869765051732,-0.0538868969189243,-0.0033218846322301,0.0215525367573435,0.0688214256406984,1,normal,neutral,0.093695847030272
2024-10-09,-0.0249447622324054,0.0100996466275167,-0.0293287055660089,-0.0054461859637017,0.0078683637085115,0.0069263522125815,-0.0056844410983775,-0.0261437658238924,-0.008331687266972,0.0164074752098,0.0394283521935256,1,normal,neutral,0.0641675146702976
2024-10-10,-0.0050774330134892,-0.0009172735059977,0.0065762664129611,0.0073428925536287,-0.0011354862661926,-0.0017502763905918,-0.0039176665964718,0.0033556899700897,0.000559589145492,0.0046635901379926,0.0124203255671179,1,normal,risk_on,0.017643504850602502
2024-10-11,0.0360117436685496,0.0095838997021939,0.0220883624622885,0.0109134083541395,0.0015630372355059,0.0059882686872427,-0.0040390855363668,-0.0224558630602073,0.0074567214391682,0.0173606942824009,0.0584676067287569,1,normal,risk_on,0.083285022450326
2024-10-14,0.0508302324332601,0.0050383038842876,0.0653338748397864,-0.001629502157067,0.008391502964949,0.0081784513340124,0.0007470021109221,-0.037145569674535,0.0124680369669519,0.0319694222086159,0.1024794445143214,1,normal,risk_on,0.1469169036898892
2024-10-15,0.0150649924579224,-0.0077748001724364,-0.0087024727214237,0.0034683593231465,-0.0133667727818042,-0.0077696278185275,0.0121574033704385,0.0477156644824783,0.0050990932674742,0.0201096383106344,0.0610824372642825,1,normal,risk_on,0.0862911688423911
2024-10-16,0.0085262517331365,0.0074379578530103,0.0019493612019787,0.0050016092090814,0.000122202441442,0.0043464973089029,0.0042145330847738,-0.0513565647910828,-0.0024697689948446,0.019936342360012,0.0598828165242193,1,normal,neutral,0.0822889278790759
2024-10-17,-0.0031485616380424,0.0040166367232161,-0.0026152226716711,0.0059883108350307,0.0006926465300813,8.578339713571914e-05,-0.0158428552889471,-0.0240040508266524,-0.0043534141174811,0.0103150790399978,0.0299923616616831,1,normal,neutral,0.044660854819162
2024-10-18,0.0151180356869842,0.0007841812823561,0.0143144756065001,0.0106181850050348,0.0065546108197478,0.0038464792403316,0.0007461184800587,-0.0565149078603919,-0.0005666027174223,0.0232885671757353,0.0716329435473761,1,normal,neutral,0.09548811344053369
2024-10-21,-0.023678423698328,-0.0075583716834205,-0.0293667755138252,-0.0001990012771423,0.0019213290856936,-0.0016422048779181,-0.0174709408401051,0.0188574675340817,-0.0073921151588704,0.0156311187000617,0.0482242430479069,1,normal,neutral,0.071247476906839
2024-10-22,-9.56734161845496e-05,-0.0001398861681765,-0.0170741046805968,0.0107873236283337,0.0010899871132541,-0.000531198659889,0.0009758023357209,-0.0092542225654596,-0.0017802465516247,0.0081995554791116,0.0278614283089305,1,normal,neutral,0.0378412303396668
2024-10-23,-0.0137944112100539,-0.0096665257175792,-0.0424008619191603,-0.012050555849465,-0.0153238956165786,-0.0091373190288617,-0.0027078704546982,0.0571428002517699,-0.0059923299430783,0.0281080997517793,0.0995436621709301,1,normal,neutral,0.13364409186578768
2024-10-24,0.0260244203411819,-0.0032457127602274,0.0101230200357702,0.0076932593460161,0.0081088780871014,0.0021626194363795,0.0064082990282645,-0.0083160004841733,0.0061198478787891,0.0102155313273217,0.0343404208253552,1,normal,risk_on,0.050675800031465996
2024-10-25,-0.0222801808446562,-0.0062296168990977,-0.0388891339875734,0.0020569789010425,0.0060935648713453,-0.0003451608671668,-0.005612108058511,0.0655136270963465,3.849627646615103e-05,0.0302668616406542,0.1044027610839199,1,normal,risk_on,0.13470811900104024
2024-10-28,0.029125296867722,0.0069572801671546,0.0237066548795719,3.945407605776552e-05,0.0001614661724642,0.0030913186317853,-0.0027131603091795,-0.0260698813888086,0.0042873036370959,0.0169378199138797,0.0551951782565306,1,normal,risk_on,0.0764203018075062
2024-10-29,0.0402349390541754,-0.0037023183096187,0.028303906880938,0.0108948584332169,0.0096084804238969,0.0016181787103388,0.0015235210747224,-0.0232322778887614,0.0081561610473635,0.019483267960997,0.0634672169429368,1,normal,risk_on,0.0911066459512973
2024-10-30,-0.0052385938755442,-0.0017752343674012,0.0073598755547625,0.0055058912189955,-0.0075576626486358,-0.0030250183950935,0.0029335909622836,0.0522233826738975,0.006303278890408,0.019270195290828,0.0597810453225333,1,normal,risk_on,0.0853545195037693
2024-10-31,-0.0293663961649603,-0.0096737499021924,-0.0532756469278883,-0.0154951669637438,-0.0252427618855984,-0.0196030585767318,0.0016253402510895,0.1380835092514842,-0.0016184913648176,0.0586814396218323,0.1913591561793725,0,stress,defensive,0.25165908716602237
2024-11-01,-0.0104353313875292,0.0065837417776177,-0.0015556957718574,-0.0041023758773534,0.007398997670819,0.0042204502381733,-0.0140982641121027,-0.0552677329481301,-0.0084070263012953,0.0204656767269225,0.0626667306189491,1,normal,neutral,0.0915394336471669
2024-11-04,-0.0135233381858542,-0.0056370379939795,-0.0241810430593077,0.00142591440017,-0.0029131110253689,-0.002154015479579,0.0155218084727584,0.0045704015221827,-0.0033613026686222,0.011868127847173,0.0397028515320661,1,normal,neutral,0.0549322820478613
2024-11-05,0.0228287902369077,0.0101663202517958,0.0106900232425022,0.002254447895035,0.0127568191592479,0.0120918183990941,0.0053115318532053,-0.0677888899977003,0.0010388576300109,0.0284547950942301,0.090617680234608,1,normal,risk_on,0.12011133295884902
2024-11-06,0.0905356867699389,0.0353541142730919,0.1244581246510063,-0.0303867290201582,0.0271632250798996,0.0248656934100541,-0.0273883799184619,-0.2059540927522519,0.0048309553116398,0.1001402246957521,0.3304122174032582,0,stress,defensive,0.43538339741065013
2024-11-07,0.0035138086897459,0.0003657997137214,0.0629242340854889,0.0160765038555303,0.0157441098156072,0.0077319549699688,0.0125275936843918,-0.0657652500549227,0.0066398443449414,0.0351879899333602,0.1286894841404116,0,stress,defensive,0.1705173184187132
2024-11-08,0.0084397388095418,0.0062185360630009,0.0230389269495134,-0.0067694260922672,0.0011686302970068,0.0043317426181115,0.0127013305454881,-0.0171052784305532,0.0040030250949802,0.0121441757113006,0.0401442053800666,1,normal,risk_on,0.0562914061863474
2024-11-11,0.1022352276001543,0.0065895225150598,0.0574937768198808,-0.0234715565681312,-0.0005833937806908,0.0009529299349826,-0.0048652262731028,0.0020080781451226,0.0175449197991594,0.0412626940682593,0.1257067841682855,0,stress,defensive,0.1845143980357042
2024-11-12,-0.0084065320919269,-0.0081713596310328,-0.0380926778784183,-0.0086313551794778,-0.0018102289338864,-0.0031063437917482,-0.0149935910827528,-0.0173680844518407,-0.0125725216301354,0.011574796084118,0.0362824489445319,1,normal,neutral,0.0604297666587853
2024-11-13,0.0298826363806257,0.0009559484230228,-0.016530228997185,-0.0100812253204742,-0.0012865924389651,0.0004857694632012,-0.009485790052484,-0.0469068374299079,-0.0066207899965208,0.0214149793714335,0.0767894738105336,1,normal,neutral,0.1048252431784879
2024-11-14,-0.036802617869276,-0.0047975592701429,-0.0418616132465307,-0.0026091417886486,-0.006949751768844,-0.0064300171502496,0.0057903275400117,0.020684732695029,-0.0091219551073313,0.0207777396388641,0.0625463459415597,1,normal,neutral,0.0924460406877551
2024-11-15,0.0437313390738136,-0.0066844905468629,0.0144140359188835,-0.0017720694429753,-0.0238260148761342,-0.0128087089210505,-0.0026569486369268,0.1278825238553527,0.0172849583030125,0.0490926239980866,0.1517085387314869,0,stress,defensive,0.218086121032586
2024-11-18,0.0077553838088482,-0.0007364505956367,0.0429809389017701,0.0190202462895905,0.0069476832765298,0.0040971695715685,0.0017758369855089,-0.0346963746666274,0.0058930541964439,0.0215937941700657,0.0776773135683975,1,normal,risk_on,0.1051641619349071
2024-11-19,0.0198928198367862,-0.0031093840271975,-0.0300737934362199,0.0089593251272113,0.0068796909500421,0.0036554834893203,0.0050976771129276,0.0494223659521371,0.0075905231256259,0.0222274478107748,0.079496159388357,1,normal,risk_on,0.1093141303247577
2024-11-20,0.0216116659849128,0.0033501924064325,-0.0125976235988853,0.0056320457027234,-0.0005759125932581,0.0003389043810759,-0.0031973655016174,0.0495412505837244,0.0080128946706385,0.0193466914630428,0.0621388741826096,1,normal,risk_on,0.0894984603162909
2024-11-21,0.044151545428309,0.0107760630852169,0.0940261363883798,0.008339500390982,0.0035972179607071,0.0053683415882601,-0.0007741944088582,-0.0168997092515968,0.0185731126476749,0.0349371243421102,0.1109258456399766,0,stress,defensive,0.1644360826297617
2024-11-22,0.0050042014957245,0.0095450295091246,-0.0087630622398965,0.0128922104458308,0.0016040585550509,0.0030994883756365,0.0005534759997312,-0.0966212796103989,-0.0090857346836496,0.0359501703041431,0.1095134900562297,1,normal,neutral,0.1545493950440224
2024-11-25,-0.0501105193312582,0.0099287205463871,0.0148302844242782,-0.029458856541119,0.0015816025673462,0.003391943612276,0.0258877533048225,-0.04199471123755,-0.0082429728318521,0.0282882375518899,0.0759982726360807,1,normal,neutral,0.11252948301982268
2024-11-26,-0.0119973040407334,0.0029493679507135,-0.0254945044570557,0.0019383092584317,0.0053692364881956,0.0052215854367476,-0.0038821952955542,-0.0342465744476691,-0.0075177598883655,0.0151101674500776,0.0396158109358647,1,normal,neutral,0.0622437382743078
2024-11-27,0.0432374527151537,-0.0025397288794372,0.099422879963656,0.0022227147631408,-0.0078734103562023,-0.0030301632347228,0.0069285688202318,0.0,0.0172960392239775,0.0368233831462059,0.1072962903198583,0,stress,defensive,0.16141571269004168
2024-11-29,0.018912786163713,0.005248637879909,0.0038222295331866,0.0086245463770606,0.0087868759049571,0.0062121692989396,0.0103214725048492,-0.0418439813209702,0.0025105920427056,0.0185050616344743,0.0607567674846832,1,normal,risk_on,0.08177242116186309
2024-12-02,-0.014540372554583,-0.0029994718814515,-0.0180446172642572,-0.0087544033899751,0.0108879089573696,0.0017924648629352,0.0024027971739366,-0.0125832770846677,-0.0052298713975866,0.0099263459399482,0.0289325262216268,1,normal,neutral,0.0440887435591616
2024-12-03,0.0014276215513644,-0.0018941684860641,-0.0064449882448404,0.0020127761643977,0.0030660856612827,0.0004636795820729,-0.0086290066025138,-0.0029984978557341,-0.0016245622787543,0.004194692607594,0.0116950922637965,1,normal,neutral,0.0175143471501448
2024-12-04,0.028815675297684,0.0068098709903161,0.0609326024489504,0.0030336798072536,0.0123631391368239,0.0062096037289514,0.0107456285955414,0.0112781666450476,0.017523545831321,0.0191839867623854,0.0578989226416968,1,normal,risk_on,0.0946064552354032
2024-12-05,-0.0220207885039295,-0.005034021285076,-0.0078938142728541,-0.0073977094541191,-0.0027713060539592,-0.0016457026008052,0.0020201552851406,0.0066914612538429,-0.0047564657039699,0.0084983051504714,0.0287122497577724,1,normal,neutral,0.041967020612213704
2024-12-06,0.0344447421731697,-0.0033878437178714,0.0511156708983855,0.0003705687954558,0.0089497459561969,0.0018957391595642,0.0014853349662082,-0.0568685012007914,0.0047506821287896,0.0315101785459294,0.1079841720991769,1,normal,risk_on,0.1442450327738959
2024-12-09,-0.037568614800964,-0.0046294019863941,-0.0716513546415676,0.009919751769426,-0.0077875928328998,-0.0051497285097474,-0.0092168887465186,0.1111980479026784,-0.0018607227307483,0.0523376062101961,0.182849402544246,0,stress,defensive,0.2370477314851904
2024-12-10,-0.0077724307831654,-0.0031229126639107,-0.0233567948436148,0.0131643125183575,-0.0034074617913335,-0.0031090164456581,-0.0047050558383532,-0.0007046705780981,-0.004126753803222,0.0099762028834219,0.0365211073619722,1,normal,neutral,0.0506240640486161
2024-12-11,0.0465226953429465,-0.0026596062932379,0.0553407164605033,0.0095338123451884,0.0179023315384363,0.0077307668483295,-0.0094540727041236,-0.0423131430576005,0.0103254375600552,0.031011623797798,0.0976538595181037,1,normal,risk_on,0.13899092087595688
2024-12-12,-0.0111692932003557,-0.0050620975761582,0.0131181517779301,-0.0146637226495059,-0.0064537250845462,-0.0051527971421464,-0.0121476738672973,0.0250368302281329,-0.0020617909392433,0.0138671837164112,0.0397005528776388,1,normal,neutral,0.055629527533293296
2024-12-13,0.0141564908339413,-0.0020438946830648,0.0072374516384092,-0.0120915784047407,0.0076543227187533,-0.0001985190336163,-0.0102106246657633,-0.0079022741432721,-0.0004248282174191,0.0094646540908699,0.026248069238682,1,normal,neutral,0.036137551546971
2024-12-16,0.0165967889848814,-0.0022761112524455,0.008992996976429,0.002415209844427,0.0144005725718863,0.0042700863826947,0.0029946356843308,0.0637218779165704,0.0138895071385967,0.0211087312606413,0.0659979891690159,1,normal,risk_on,0.10099622756825391
2024-12-17,0.0010457710706697,-0.0063873797828939,-0.025257761688468,-0.0038386247250202,-0.0044037710354571,-0.0041202573294781,0.0024331839707798,0.0803267759620312,0.0049747420552704,0.0316030703645484,0.1055845376504991,1,normal,risk_on,0.1421623500703179
2024-12-18,-0.0574621060198967,-0.0260576453773699,-0.0689454538053996,-0.019185077837713,-0.0360767633608892,-0.0298034767707047,-0.012504104882916,0.7403907396600702,0.0612945139506476,0.2750508726697885,0.8093361934654698,2,shock,risk_off,1.145681580085906
2024-12-19,-0.0254952688793256,0.0007305347244732,-0.055505627938045,0.0014210967336201,-0.0044534209441398,-0.0003069993520904,-0.0151414956389474,-0.1278059587033482,-0.0283196424997253,0.044562916407851,0.1292270554369683,1,normal,neutral,0.2021096143445446
2024-12-20,0.0027179605287093,0.0123623532015157,0.0159820477858556,0.0104340564954739,0.0087326889274286,0.012010996856451,0.005694377603441,-0.2378580118697417,-0.0212404413088583,0.0876230916603608,0.2538400596555973,0,stress,defensive,0.3627035926248164
2024-12-23,-0.0044024561027654,0.0008165731874338,0.0421811628403108,-0.0047087953775638,0.0097424799287832,0.0059882190178353,-0.0091724869535241,-0.0860566378639023,-0.005701492665424,0.036217733688237,0.1282378007042131,1,normal,neutral,0.17015702705787408
2024-12-24,0.0421376059533464,0.0084169764407144,0.0223270479135351,0.0019920140860099,0.0135600288508752,0.0111150666055399,0.0042286981721271,-0.149582844229526,-0.0057256757759222,0.0595062420206186,0.1917204501828724,0,stress,defensive,0.2569523679794132
2024-12-26,-0.0352840692865005,0.0016417385363791,-0.0463780722395097,0.006751179863859,-0.0006795181320541,6.672961356235518e-05,-0.0005690120388109,0.032235393813347,-0.0052769537337159,0.0246730203319812,0.0786134660528567,1,normal,neutral,0.10856344011855379
2024-12-27,-0.017022260795415,-0.0074098956899754,-0.0006930895737473,-0.006870503877127,-0.0132929574557165,-0.0105267179180431,-0.0081985488839236,0.0828241890660361,0.002351276859011,0.0328692150733319,0.0998464498614511,1,normal,risk_on,0.135066941793794
2024-12-30,-0.0094837322393019,-0.009837234766075,0.0020537760301735,-0.0031896811646237,-0.0132999611880728,-0.0114116097938559,0.0080365923652372,0.0909090800379102,0.0067221536601739,0.0347968945333825,0.104209041225983,1,normal,risk_on,0.1457280894195394
2024-12-31,0.0084840775653842,-0.0006339134247022,-0.0071090729967826,0.0062336365771613,-0.0084948053151678,-0.0036378404462001,-0.005352996451939,-0.0028735194342935,-0.0016730542408174,0.0061143036477916,0.016978882880552,1,normal,neutral,0.024766240769161
2025-01-02,0.0261292471476068,-0.0039954486196007,0.0291898931220861,0.0135877141196323,-0.0019560310225643,-0.002457043471793,0.0027480908395305,0.0334293896803317,0.0120844764744036,0.0155932203491967,0.0374248382999324,1,normal,risk_on,0.0651025351235327
2025-01-03,0.0125977299556827,0.007928382451114,0.0445087552408929,-0.0078640399730287,0.0163652694974805,0.0125033653619053,-0.0031972732757994,-0.1003904692566893,-0.0021935349998052,0.0426590582657297,0.1448992244975822,0,stress,defensive,0.1897518177631171
2025-01-06,0.0382762192459422,-7.020561277470971e-05,0.014998902607803,-0.001232095958724,0.011492856065874,0.0057604568783216,-0.0044677284243017,-0.0055795567217488,0.0073973560100489,0.0144921292699989,0.0438557759676909,1,normal,risk_on,0.06574526124773869
2025-01-07,-0.0505043052595688,-0.0042140906797948,-0.0832383540130119,0.005633435188264,-0.0178442914637472,-0.0113040165468162,-0.0112775691855396,0.1109724861408061,-0.007722088227426,0.0559847341220645,0.194210840153818,0,stress,defensive,0.2579176625033085
2025-01-08,-0.0193884366295112,0.0018807902042519,-0.0163379513348587,0.0053156814881241,0.0001746638257862,0.0014610443232185,0.001280293903745,-0.0067339469102022,-0.0040434826411808,0.0092039301132875,0.0247041181176352,1,normal,neutral,0.0379515308721035
2025-01-10,0.0239761810251548,-0.0159575824715646,0.0149278960122813,0.0095583100043994,-0.0156809996321375,-0.0152674818749335,-0.0066256818335869,0.1039548063998117,0.012360680953678,0.0400907983402662,0.1199123888713763,0,stress,defensive,0.1723638681653205
2025-01-13,0.000297242056733,0.008656768668954,-0.0399428555879884,-0.0099512556057035,-0.0032138825289816,0.0015504405181789,-0.0003510161297068,-0.0179119941182602,-0.0076083190908468,0.0153068177830397,0.0485996242569424,1,normal,neutral,0.0715147611308289
2025-01-14,0.0213457220401691,0.0051775940834566,0.0281246440183362,0.0052494232005242,-0.0009494079002959,0.0013760358876975,-0.0016386820221273,-0.0250131024609965,0.0042090283558454,0.0159928887814123,0.0531377464793327,1,normal,risk_on,0.07333966361659039
2025-01-15,0.0411299996325777,0.0166765233653565,0.0703707271588793,0.0074889936957351,0.0230062731778324,0.0181899787390411,0.0172352089735778,-0.1384285607682731,0.0069586429968408,0.0620025444946917,0.2087992879271524,0,stress,defensive,0.2777604754186849
2025-01-16,-0.007438333563293,-0.0015731291812473,-0.0412087620517692,0.0069109658749524,-0.0070060012210708,-0.0019231741492636,0.0032274029357703,0.0297766449904945,-0.0024042982956783,0.0196662481967193,0.0709854070422637,1,normal,neutral,0.09305595353466131
2025-01-17,0.0471659856883341,0.0077004539713256,0.050104191710977,-0.0053072697472533,0.0168785546735343,0.01003995363599,0.0017233141376988,-0.0379518132508102,0.0112941713524745,0.0283625862756517,0.0880560049617872,1,normal,risk_on,0.1277127625899134
2025-01-21,0.0404796765356885,0.0123757792596241,0.0150611093472303,0.0154852190162939,0.005864843712475,0.0091534807380355,0.0089457985107743,-0.0569818304443531,0.006298009584471,0.0277391231266232,0.0974615069800416,1,normal,risk_on,0.1314986396911358
2025-01-22,-0.0234882998268456,0.0026812736796211,-0.0262010809846258,0.0051356526997681,0.0127858062616321,0.0056215707150553,-0.0052288323218385,0.0026560398896753,-0.0032547337359447,0.0142251730172305,0.0389868872462579,1,normal,neutral,0.0564667939994331
